"TOA5","SR_W2M2_Wired","CR300","10973","CR300-CELL210.Std.10.03","CPU:CR300_SRW2M2_CELL.CR300","24630","SRW2M2_Sample"
"TIMESTAMP","RECORD","BattV","AirTemp","RH","SoilT","WindSpd","WindSpd_Max","WindDir","Rain_in_Tot","SlrW","SlrMJ_Tot"
"TS","RN","Volts","Deg C","%","Deg C","meters/second","meters/second","degrees","inch","W/m^2","MJ/m^2"
"","","Smp","Smp","Smp","Smp","Smp","Max","Smp","Tot","Smp","Tot"
"2020-12-18 10:40:00",5484,11.67,4.654,60.07,7.123,1.25,2.15,102.6,0,238.5,0.1147481
"2020-12-18 10:50:00",5485,11.66,4.906,61.29,7.135,0.35,3.2,42.81,0,103.6,0.06439531
"2020-12-18 11:00:00",5486,11.8,4.805,63.46,7.151,0.65,2.75,58.88,0,314.8,0.06736928
"2020-12-18 11:10:00",5487,11.73,5.219,61.12,7.171,0.65,1.25,66.37,0,51.02,0.0557216
"2020-12-18 11:20:00",5488,11.74,4.976,59.96,7.183,0.8,2.45,63.25,0,101.8,0.03316268
"2020-12-18 11:30:00",5489,11.67,5.057,65.91,7.206,0,2.6,351.6,0,251.6,0.1376274
"2020-12-18 11:40:00",5490,11.67,5.592,55.12,7.218,0,1.55,106.5,0,55.98,0.09158935
"2020-12-18 11:50:00",5491,11.63,5.604,57.56,7.239,0,2.15,45.59,0,52.69,0.06475333
"2020-12-18 12:00:00",5492,11.65,5.371,57.99,7.239,0.5,1.55,82.8,0,50.36,0.04786973
"2020-12-18 12:10:00",5493,11.65,5.482,57.71,7.261,0,2.6,47.68,0,90.5,0.04686693
"2020-12-18 12:20:00",5494,11.77,5.633,58.38,7.275,0.95,2.45,105.6,0,199.8,0.1551442
"2020-12-18 12:30:00",5495,11.75,5.724,51.7,7.3,0.95,1.85,150.8,0,76.97,0.09008832
"2020-12-18 12:40:00",5496,11.7,5.684,57.1,7.31,0.65,3.5,105.9,0,49.8,0.03558119
"2020-12-18 12:50:00",5497,11.68,5.976,54.26,7.316,2.15,3.05,106.6,0,100.9,0.06106709
"2020-12-18 13:00:00",5498,11.71,5.896,54.99,7.325,2,2.6,117.7,0,120.3,0.07628328
"2020-12-18 13:10:00",5499,11.76,5.684,53.24,7.324,0,2.9,257.7,0,367.5,0.120105
"2020-12-18 13:20:00",5500,11.89,6.31,55.91,7.322,1.4,2.15,71.04,0,57.68,0.1324871
"2020-12-18 13:30:00",5501,11.94,6.633,55.07,7.331,1.1,3.35,53.94,0,55.94,0.03273596
"2020-12-18 13:40:00",5502,11.78,6.966,52.11,7.341,1.25,2.6,73.75,0,63.22,0.03394571
"2020-12-18 13:50:00",5503,11.81,7.258,54.57,7.364,1.1,1.55,37.81,0,203.9,0.08102744
"2020-12-18 14:00:00",5504,11.75,7.299,50.36,7.389,0.65,0.95,42.53,0,198.5,0.09861901
"2020-12-18 14:10:00",5505,11.72,7.4,49.28,7.404,0.95,3.2,125.9,0,98.8,0.1148141
"2020-12-18 14:20:00",5506,11.77,6.976,48.77,7.432,0,3.95,146.7,0,225.4,0.1126402
"2020-12-18 14:30:00",5507,11.7,6.683,52.49,7.452,1.1,1.55,64.57,0,44.47,0.06197863
"2020-12-18 14:40:00",5508,11.74,6.753,53.37,7.48,0,1.4,47.91,0,95.5,0.06474072
"2020-12-18 14:50:00",5509,11.82,6.642,53.23,7.497,0,2.6,70.78,0,131.5,0.07342988
"2020-12-18 15:00:00",5510,11.78,6.481,53.86,7.515,0.95,2.3,77.79,0,99.1,0.06077478
"2020-12-18 15:10:00",5511,11.81,6.471,55.84,7.539,1.85,2.15,111.8,0,140.9,0.07520095
"2020-12-18 15:20:00",5512,11.82,6.39,56.33,7.553,0,2,43.47,0,63.16,0.05767325
"2020-12-18 15:30:00",5513,11.71,6.37,53.49,7.564,0,1.1,124,0,39.42,0.02913312
"2020-12-18 15:40:00",5514,11.71,6.189,52.69,7.565,1.7,2,167.8,0,50.04,0.03088744
"2020-12-18 15:50:00",5515,11.68,6.128,52.23,7.58,0,2.6,122.1,0,23.38,0.01961205
"2020-12-18 16:00:00",5516,11.66,6.128,55.96,7.583,0.8,2.15,72.06,0,18.4,0.01467461
"2020-12-18 16:10:00",5517,11.65,5.795,54.44,7.575,0.8,1.55,111.2,0,19.63,0.01157003
"2020-12-18 16:20:00",5518,11.64,5.785,53.31,7.577,0.5,1.25,119.9,0,18.45,0.01210999
"2020-12-18 16:30:00",5519,11.63,5.512,56.22,7.578,0,1.7,54.49,0,13.75,0.009130618
"2020-12-18 16:40:00",5520,11.62,5.34,56.4,7.565,0,1.4,99,0,10.09,0.007132135
"2020-12-18 16:50:00",5521,11.62,4.956,60.3,7.575,0,0.95,117.2,0,8.15,0.005987535
"2020-12-18 17:00:00",5522,11.6,4.25,65.34,7.558,0,0.8,140.3,0,2.935,0.003259595
"2020-12-18 17:10:00",5523,11.6,4.088,66.35,7.546,0,0.95,140,0,1.043,0.001174505
"2020-12-18 17:20:00",5524,11.59,3.36,74.4,7.543,0,0.65,134.8,0,-0.52,0.000278315
"2020-12-18 17:30:00",5525,11.59,2.896,76.84,7.53,0,0,131.6,0,-1.578,-0.00055848
"2020-12-18 17:40:00",5526,11.59,2.42,79.2,7.517,0,0,131.6,0,-1.664,-0.001064315
"2020-12-18 17:50:00",5527,11.57,1.662,83.3,7.5,0,0,131.6,0,-1.936,-0.00113265
"2020-12-18 18:00:00",5528,11.57,0.994,87.8,7.488,0,0,131.5,0,-2.379,-0.001174295
"2020-12-18 18:10:00",5529,11.57,0.975,88.9,7.472,0,0,131.5,0,-1.392,-0.001155525
"2020-12-18 18:20:00",5530,11.56,0.832,87.5,7.459,0,0,131.5,0,-2.175,-0.00104189
"2020-12-18 18:30:00",5531,11.56,0.458,91.7,7.439,0,0,130.3,0,-1.776,-0.001176975
"2020-12-18 18:40:00",5532,11.56,0.165,91.3,7.422,0,0.35,116.2,0,-1.761,-0.0009947049
"2020-12-18 18:50:00",5533,11.54,0.054,92,7.406,0,0.8,129.9,0,-0.898,-0.0008615098
"2020-12-18 19:00:00",5534,11.55,0.631,88.3,7.379,0,1.25,122.3,0,-1.88,-0.0005899
"2020-12-18 19:10:00",5535,11.52,0.458,90.2,7.356,0,0.8,134.8,0,-1.563,-0.0009488048
"2020-12-18 19:20:00",5536,11.54,0.327,88.4,7.34,0,0.65,135.9,0,-1.726,-0.0009551699
"2020-12-18 19:30:00",5537,11.54,-0.036,90.7,7.322,0,0,136,0,-2.01,-0.00111499
"2020-12-18 19:40:00",5538,11.53,-0.391,93.6,7.303,0,0,135.9,0,-1.62,-0.001063535
"2020-12-18 19:50:00",5539,11.53,-0.502,94.5,7.281,0,0,124.1,0,-1.235,-0.0008119301
"2020-12-18 20:00:00",5540,11.52,-0.422,96.1,7.258,0,0,124.1,0,-1.844,-0.0008565101
"2020-12-18 20:10:00",5541,11.52,-0.746,95.4,7.24,0,0,124.1,0,-1.646,-0.00104528
"2020-12-18 20:20:00",5542,11.52,-1.009,95.6,7.216,0,0,124.1,0,-1.28,-0.00083955
"2020-12-18 20:30:00",5543,11.52,-1.19,96.3,7.195,0,0,124.1,0,-1.661,-0.0009320901
"2020-12-18 20:40:00",5544,11.51,-1.19,97.3,7.18,0,0,124.2,0,-1.696,-0.0009102499
"2020-12-18 20:50:00",5545,11.51,-1.392,96.4,7.156,0,0,124.1,0,-1.487,-0.00099242
"2020-12-18 21:00:00",5546,11.51,-1.171,98.1,7.139,0,0,124.1,0,-1.156,-0.0008114848
"2020-12-18 21:10:00",5547,11.5,-1.392,96.4,7.116,0,0,123.2,0,-1.561,-0.0008539602
"2020-12-18 21:20:00",5548,11.51,-1.697,97.7,7.091,0,0,110.2,0,-1.371,-0.0008265952
"2020-12-18 21:30:00",5549,11.51,-1.312,98.1,7.064,0,0,108.3,0,-1.3,-0.0007785099
"2020-12-18 21:40:00",5550,11.48,-1.404,97.6,7.047,0,0,94.3,0,-1.206,-0.0008666349
"2020-12-18 21:50:00",5551,11.5,-2.041,97.1,7.022,0,0.95,132.2,0,-1.247,-0.0010412
"2020-12-18 22:00:00",5552,11.5,-1.96,97.6,6.998,0,1.1,115.5,0,-1.413,-0.0007900148
"2020-12-18 22:10:00",5553,11.49,-1.838,98.3,6.973,0,0,115.5,0,-1.156,-0.00068352
"2020-12-18 22:20:00",5554,11.48,-1.798,98.3,6.95,0,0,115.5,0,-1.244,-0.0006233599
"2020-12-18 22:30:00",5555,11.49,-2.132,97.9,6.928,0,0.8,135.1,0,-0.913,-0.000775505
"2020-12-18 22:40:00",5556,11.48,-2.194,97.9,6.905,0,0,135.1,0,-1.584,-0.0006813452
"2020-12-18 22:50:00",5557,11.49,-2.152,98.2,6.885,0,0,135.1,0,-1.241,-0.0007603299
"2020-12-18 23:00:00",5558,11.48,-2.041,98.6,6.868,0,0,135.1,0,-1.374,-0.00075497
"2020-12-18 23:10:00",5559,11.49,-2.072,98.2,6.846,0,0,135.1,0,-1.416,-0.0008234849
"2020-12-18 23:20:00",5560,11.47,-2.041,98.3,6.821,0,0,135.1,0,-1.096,-0.0008681151
"2020-12-18 23:30:00",5561,11.48,-1.687,99.3,6.805,0,0,135.1,0,-1.265,-0.0005869099
"2020-12-18 23:40:00",5562,11.47,-2.061,98.1,6.778,0,0,135.1,0,-1.679,-0.0008496501
"2020-12-18 23:50:00",5563,11.47,-2.244,98.6,6.762,0,0,135,0,-1.023,-0.00081039
"2020-12-19 00:00:00",5564,11.47,-1.96,99.4,6.738,0,0,130.5,0,-1.51,-0.0006981249
"2020-12-19 00:10:00",5565,11.47,-2.122,99.3,6.728,0,0,130.5,0,-1.433,-0.0008440747
"2020-12-19 00:20:00",5566,11.47,-1.98,99.7,6.697,0,0,130.5,0,-1.404,-0.0007334302
"2020-12-19 00:30:00",5567,11.46,-2.021,99.3,6.69,0,0,130.5,0,-1.563,-0.00077223
"2020-12-19 00:40:00",5568,11.47,-2.436,99.2,6.66,0,0,130.5,0,-1.599,-0.001006245
"2020-12-19 00:50:00",5569,11.46,-2.041,99.9,6.647,0,0,130.4,0,-2.095,-0.00108234
"2020-12-19 01:00:00",5570,11.46,-2.061,99.8,6.619,0,0,130.5,0,-1.959,-0.001268035
"2020-12-19 01:10:00",5571,11.46,-2.051,99.8,6.604,0,0,130.5,0,-1.785,-0.00110346
"2020-12-19 01:20:00",5572,11.46,-2.254,99.7,6.583,0,0,99.4,0,-1.15,-0.00100904
"2020-12-19 01:30:00",5573,11.45,-2.102,99.8,6.58,0,0,68.29,0,-1.374,-0.000727585
"2020-12-19 01:40:00",5574,11.45,-2.669,98.3,6.543,0,0.8,96.4,0,-1.773,-0.00098029
"2020-12-19 01:50:00",5575,11.45,-2.791,98.7,6.524,0.35,0.8,96.9,0,-1.549,-0.0008893198
"2020-12-19 02:00:00",5576,11.45,-2.832,99.1,6.51,0,0.95,95.4,0,-1.404,-0.000841135
"2020-12-19 02:10:00",5577,11.44,-2.73,99.5,6.491,0,0,97,0,-1.235,-0.000725215
"2020-12-19 02:20:00",5578,11.41,-3.116,98.4,6.47,0,0.65,107.1,0,-1.623,-0.0008221148
"2020-12-19 02:30:00",5579,11.45,-3.216,98.8,6.452,0.35,0.95,112.1,0,-1.543,-0.0008150398
"2020-12-19 02:40:00",5580,11.43,-2.648,99.9,6.427,0,0,84.1,0,-0.825,-0.0006579349
"2020-12-19 02:50:00",5581,11.43,-2.69,98.9,6.408,0,1.1,102.3,0,-1.342,-0.000710735
"2020-12-19 03:00:00",5582,11.4,-2.69,99.4,6.391,0,0,116.3,0,-1.262,-0.000812575
"2020-12-19 03:10:00",5583,11.43,-3.257,97.3,6.37,0,0,114.1,0,-1.46,-0.0008540949
"2020-12-19 03:20:00",5584,11.43,-3.317,98.2,6.348,0,0,114.1,0,-1.351,-0.00085595
"2020-12-19 03:30:00",5585,11.43,-2.892,99.9,6.329,0,0,114.1,0,-1.224,-0.0007756751
"2020-12-19 03:40:00",5586,11.39,-3.094,97.9,6.313,0,0.8,113.1,0,-1.809,-0.0008078749
"2020-12-19 03:50:00",5587,11.43,-3.56,98.6,6.3,0,0.95,102.8,0,-1.212,-0.001070185
"2020-12-19 04:00:00",5588,11.42,-2.791,100,6.279,0,0,69.21,0,-1.099,-0.0005188698
"2020-12-19 04:10:00",5589,11.41,-3.388,98.3,6.252,0,0,85.2,0,-1.611,-0.0009524149
"2020-12-19 04:20:00",5590,11.42,-3.155,99.8,6.24,0,0,69.39,0,-0.763,-0.000822085
"2020-12-19 04:30:00",5591,11.42,-3.074,99,6.215,0,0,69.42,0,-1.738,-0.000615655
"2020-12-19 04:40:00",5592,11.4,-3.58,98.7,6.196,0,0.65,91.8,0,-1.389,-0.00101122
"2020-12-19 04:50:00",5593,11.41,-3.034,99.9,6.182,0,0,80.9,0,-1.164,-0.0005821901
"2020-12-19 05:00:00",5594,11.41,-3.186,99.5,6.166,0,0,86.5,0,-1.117,-0.000846885
"2020-12-19 05:10:00",5595,11.41,-3.682,98.4,6.141,0,0.8,101.1,0,-1.442,-0.00100896
"2020-12-19 05:20:00",5596,11.41,-3.905,98.1,6.124,0,0,107.7,0,-1.806,-0.00093063
"2020-12-19 05:30:00",5597,11.41,-3.885,99.3,6.094,0,0.65,101.7,0,-0.588,-0.00101058
"2020-12-19 05:40:00",5598,11.39,-3.216,100,6.088,0,0,101.6,0,-0.842,-0.00041056
"2020-12-19 05:50:00",5599,11.4,-3.723,97.7,6.067,0,0.5,99.9,0,-1.723,-0.0007880401
"2020-12-19 06:00:00",5600,11.36,-4.168,97.6,6.047,0,0.8,120,0,-1.602,-0.00085956
"2020-12-19 06:10:00",5601,11.39,-3.876,99.3,6.03,0,0.5,107.6,0,-0.662,-0.0007776699
"2020-12-19 06:20:00",5602,11.39,-3.703,99.6,6,0,0.65,106.8,0,-0.564,-0.00062838
"2020-12-19 06:30:00",5603,11.39,-3.327,99.7,5.997,0,0,106.3,0,-0.875,-0.000506105
"2020-12-19 06:40:00",5604,11.39,-3.216,99,5.983,0,0,105.9,0,-1.099,-0.0005726049
"2020-12-19 06:50:00",5605,11.38,-3.236,98.6,5.956,0,0,105.9,0,-1.117,-0.0007109351
"2020-12-19 07:00:00",5606,11.39,-3.257,98.6,5.941,0,0,105.9,0,-1.303,-0.0007418598
"2020-12-19 07:10:00",5607,11.38,-3.317,98,5.928,0,0,105.9,0,-1.286,-0.0007886949
"2020-12-19 07:20:00",5608,11.39,-3.764,98.6,5.912,0,0,106.1,0,1.803,-4.069998E-05
"2020-12-19 07:30:00",5609,11.39,-3.58,98.7,5.898,0,0,106.1,0,0.579,0.0003126549
"2020-12-19 07:40:00",5610,11.39,-3.46,99,5.872,0,0,106.1,0,7.953,0.002385125
"2020-12-19 07:50:00",5611,11.41,-3.662,96.8,5.868,0,0,106.1,0,17.78,0.007770014
"2020-12-19 08:00:00",5612,11.42,-3.358,98.8,5.845,0,0,106.1,0,26.25,0.01502269
"2020-12-19 08:10:00",5613,11.44,-2.892,98.7,5.828,0,0,106,0,47.43,0.02050123
"2020-12-19 08:20:00",5614,11.73,-2.021,96.2,5.824,0,0,59.03,0,154.7,0.07210062
"2020-12-19 08:30:00",5615,11.89,-0.604,92.2,5.809,0,0,58.93,0,180.1,0.09375931
"2020-12-19 08:40:00",5616,12.01,0.479,86.9,5.8,0,0,43.5,0,186.9,0.1010978
"2020-12-19 08:50:00",5617,11.99,1.045,83.9,5.786,0,0,43,0,111.7,0.07461885
"2020-12-19 09:00:00",5618,11.86,0.216,90.5,5.791,0,0,43,0,81.9,0.05281273
"2020-12-19 09:10:00",5619,11.75,0.408,90.8,5.779,0,0,33.25,0,65.82,0.05627696
"2020-12-19 09:20:00",5620,11.77,0.67,90.1,5.781,0,0,32.35,0,131.3,0.05501648
"2020-12-19 09:30:00",5621,11.77,0.823,90.7,5.792,0,0,29.3,0,60.93,0.03990196
"2020-12-19 09:40:00",5622,11.68,1.722,88,5.8,0,0,26.67,0,236,0.09451219
"2020-12-19 09:50:00",5623,11.75,2.713,85.6,5.797,0,0.65,298.3,0,180.1,0.1348799
"2020-12-19 10:00:00",5624,12.02,3.017,85.2,5.813,0,1.25,299,0,89.8,0.05876543
"2020-12-19 10:10:00",5625,12.01,3.208,76.69,5.821,0.95,1.4,209.9,0,216.5,0.07879107
"2020-12-19 10:20:00",5626,11.97,3.724,75.8,5.845,0,1.7,227.2,0,61.55,0.08111193
"2020-12-19 10:30:00",5627,11.74,4.209,74.72,5.859,0.8,1.55,302.7,0,205.7,0.09000748
"2020-12-19 10:40:00",5628,11.71,4.785,70.17,5.886,0,0.95,283.4,0,214.9,0.120868
"2020-12-19 10:50:00",5629,11.75,5.4,67.41,5.915,1.1,1.1,300.5,0,96.3,0.07693639
"2020-12-19 11:00:00",5630,11.87,5.098,69.23,5.951,1.25,1.55,235.2,0,223.7,0.06435284
"2020-12-19 11:10:00",5631,11.82,5.552,64.89,5.994,0.65,2,308.4,0,65.22,0.05632832
"2020-12-19 11:20:00",5632,11.79,5.653,65.73,6.035,0,1.55,261.3,0,94.1,0.0379086
"2020-12-19 11:30:00",5633,11.75,5.946,62.13,6.079,0.8,2,233.2,0,268.9,0.142149
"2020-12-19 11:40:00",5634,11.73,6.633,58.36,6.111,0.35,2,235.6,0,93.6,0.1021534
"2020-12-19 11:50:00",5635,11.71,6.582,63.99,6.135,0.95,1.7,242.9,0,58.24,0.06777447
"2020-12-19 12:00:00",5636,11.71,6.512,59.04,6.163,0,1.85,272.6,0,55.15,0.05002167
"2020-12-19 12:10:00",5637,11.65,6.642,56.19,6.194,0,1.85,257.7,0,153.4,0.04765549
"2020-12-19 12:20:00",5638,11.82,7.804,53.22,6.222,0,0.65,302.1,0,129.6,0.1589905
"2020-12-19 12:30:00",5639,11.8,7.4,54.09,6.249,1.85,2.6,215.3,0,51.71,0.09076108
"2020-12-19 12:40:00",5640,11.76,7.318,56.71,6.274,1.25,1.85,297.1,0,54.47,0.03940598
"2020-12-19 12:50:00",5641,11.74,7.804,57.02,6.307,1.55,1.85,260.1,0,75.66,0.06332999
"2020-12-19 13:00:00",5642,11.75,7.703,51.44,6.326,0.65,1.85,159.7,0,114.2,0.07327536
"2020-12-19 13:10:00",5643,11.83,7.782,57.67,6.342,1.25,2.9,238.6,0,357.7,0.1211342
"2020-12-19 13:20:00",5644,11.89,8.09,53.08,6.372,0,1.4,155.8,0,82.8,0.14922
"2020-12-19 13:30:00",5645,11.97,8.42,52.65,6.386,0.8,2,321.3,0,50.5,0.03232821
"2020-12-19 13:40:00",5646,11.83,8.87,52.36,6.42,0.8,1.7,272.5,0,58.32,0.03206254
"2020-12-19 13:50:00",5647,11.87,8.91,52.78,6.449,0.95,1.7,234.1,0,208,0.08105563
"2020-12-19 14:00:00",5648,11.77,8.84,51.9,6.489,0,1.7,306.2,0,207.6,0.09686684
"2020-12-19 14:10:00",5649,11.74,9.26,48.71,6.528,0,1.25,267.8,0,124.7,0.1145061
"2020-12-19 14:20:00",5650,11.74,9.01,53.88,6.559,0.65,1.25,252.4,0,254.8,0.1093013
"2020-12-19 14:30:00",5651,11.78,8.61,53.88,6.6,0.8,1.85,342,0,92.1,0.07945598
"2020-12-19 14:40:00",5652,11.78,8.66,51.3,6.636,1.25,2.3,218.6,0,135.3,0.07169921
"2020-12-19 14:50:00",5653,11.78,8.57,55.45,6.676,0,2,256.7,0,98,0.08370822
"2020-12-19 15:00:00",5654,11.76,8.66,56.18,6.708,0.5,1.4,262.3,0,95.2,0.06612737
"2020-12-19 15:10:00",5655,11.75,8.55,55.06,6.745,0.95,2,267.4,0,129.5,0.05896078
"2020-12-19 15:20:00",5656,11.78,8.59,52.38,6.78,0,1.55,145.6,0,58.39,0.05965727
"2020-12-19 15:30:00",5657,11.75,8.4,53.46,6.791,0.95,1.55,176.3,0,44.33,0.03406369
"2020-12-19 15:40:00",5658,11.73,8.33,56.57,6.825,0.8,1.4,301,0,53.95,0.0317138
"2020-12-19 15:50:00",5659,11.68,8.33,57.61,6.853,0,1.1,277.5,0,51.3,0.03504343
"2020-12-19 16:00:00",5660,11.66,8.23,55.43,6.874,0.35,1.4,264,0,36.12,0.02649536
"2020-12-19 16:10:00",5661,11.65,8.11,56.6,6.898,0,0.65,301.8,0,41.38,0.02360506
"2020-12-19 16:20:00",5662,11.69,8.12,56.07,6.908,0,1.4,251.1,0,34.17,0.02319518
"2020-12-19 16:30:00",5663,11.67,8.07,54.87,6.913,0,2.3,205,0,23.18,0.0164104
"2020-12-19 16:40:00",5664,11.67,7.782,62.3,6.933,0,1.7,0.05,0,18.25,0.01304384
"2020-12-19 16:50:00",5665,11.61,7.299,62.88,6.949,0,0.8,265.3,0,9.65,0.008163471
"2020-12-19 17:00:00",5666,11.6,6.572,66.61,6.967,0,0,208.5,0,5.338,0.004473935
"2020-12-19 17:10:00",5667,11.59,5.824,70.79,6.966,0,0,208.5,0,0.839,0.001841055
"2020-12-19 17:20:00",5668,11.62,4.775,74.7,6.976,0,0,208.5,0,0.464,9.807995E-05
"2020-12-19 17:30:00",5669,11.6,3.966,76.8,6.979,0,0,208.5,0,-2.063,-0.0003209499
"2020-12-19 17:40:00",5670,11.61,3.623,78.54,6.976,0,0,208.5,0,-1.626,-0.001179285
"2020-12-19 17:50:00",5671,11.61,2.896,82.6,6.982,0,0,208.4,0,-1.587,-0.00086321
"2020-12-19 18:00:00",5672,11.55,2.592,85.8,6.972,0,0,208.4,0,-1.844,-0.00114131
"2020-12-19 18:10:00",5673,11.6,2.572,83.6,6.947,0,0,208.4,0,-2.036,-0.00121572
"2020-12-19 18:20:00",5674,11.59,2.916,85.9,6.946,0,0,208.4,0,-1.218,-0.0008631501
"2020-12-19 18:30:00",5675,11.59,2.067,87.3,6.925,0,0,208.4,0,-1.714,-0.0009282099
"2020-12-19 18:40:00",5676,11.55,1.794,90.8,6.909,0,0,208.4,0,-1.395,-0.0009939699
"2020-12-19 18:50:00",5677,11.54,1.814,91.6,6.907,0,0,208.5,0,-0.402,-0.00064035
"2020-12-19 19:00:00",5678,11.58,2.148,92.5,6.883,0,0,208.4,0,-0.449,-0.0003818601
"2020-12-19 19:10:00",5679,11.58,2.35,91,6.859,0,0,208.4,0,-0.559,-0.00030265
"2020-12-19 19:20:00",5680,11.57,2.512,91.5,6.848,0,0,208.4,0,-0.647,-0.000463025
"2020-12-19 19:30:00",5681,11.52,2.744,90.5,6.843,0,0,208.4,0,-1.191,-0.0004688399
"2020-12-19 19:40:00",5682,11.57,2.562,89,6.828,0,0,208.4,0,-0.807,-0.00078581
"2020-12-19 19:50:00",5683,11.53,2.34,91.3,6.82,0,0,208.4,0,-1.085,-0.0005162799
"2020-12-19 20:00:00",5684,11.56,2.097,92.4,6.819,0,0,121.2,0,-0.984,-0.0004826499
"2020-12-19 20:10:00",5685,11.52,2.128,93,6.805,0,0.95,132.9,0,-0.671,-0.00043444
"2020-12-19 20:20:00",5686,11.56,2.228,93,6.799,0,0,132.9,0,-0.715,-0.0004150949
"2020-12-19 20:30:00",5687,11.51,2.44,92.5,6.789,0,0,132.9,0,-0.668,-0.00037964
"2020-12-19 20:40:00",5688,11.55,2.106,91.7,6.785,0,0,132.9,0,-0.904,-0.0004925801
"2020-12-19 20:50:00",5689,11.51,2.138,93.2,6.773,0,0,132.9,0,-1.321,-0.0005784951
"2020-12-19 21:00:00",5690,11.55,1.854,93,6.766,0,0,132.9,0,-1.167,-0.0007576649
"2020-12-19 21:10:00",5691,11.54,1.874,93.7,6.763,0,0,132.9,0,-0.564,-0.0004889399
"2020-12-19 21:20:00",5692,11.54,1.642,94,6.751,0,0.65,110.4,0,-1.194,-0.0005057799
"2020-12-19 21:30:00",5693,11.5,1.591,93.6,6.741,0,0,108.6,0,-0.239,-0.0004674001
"2020-12-19 21:40:00",5694,11.45,1.884,94.8,6.739,0,0,108.6,0,-0.387,-0.00016038
"2020-12-19 21:50:00",5695,11.54,2.077,94.2,6.726,0,0,108.6,0,-0.083,-0.000104625
"2020-12-19 22:00:00",5696,11.54,2.278,92.8,6.721,0,0,108.6,0,-0.1,-5.847999E-05
"2020-12-19 22:10:00",5697,11.54,2.552,92.5,6.71,0,0,108.6,0,-0.387,-6.714E-05
"2020-12-19 22:20:00",5698,11.49,2.541,92.9,6.703,0,0,108.3,0,-0.319,-0.000162275
"2020-12-19 22:30:00",5699,11.49,2.612,93.2,6.694,0,0,108.3,0,-0.278,-0.000134435
"2020-12-19 22:40:00",5700,11.53,2.734,93.9,6.705,0,0,108.3,0,-0.307,-0.00013368
"2020-12-19 22:50:00",5701,11.53,2.794,93.2,6.695,0,0,108.3,0,-0.257,-0.000140335
"2020-12-19 23:00:00",5702,11.52,2.703,93.5,6.699,0,0.65,22.5,0,-0.154,-0.00018179
"2020-12-19 23:10:00",5703,11.48,2.814,92.8,6.694,0,0,0.49,0,-0.26,-0.00012779
"2020-12-19 23:20:00",5704,11.48,2.896,93.1,6.704,0,0,245.8,0,-0.145,-0.000104305
"2020-12-19 23:30:00",5705,11.52,3.046,93.7,6.708,0,0,245.8,0,-0.272,-9.876998E-05
"2020-12-19 23:40:00",5706,11.52,2.976,93.6,6.698,0,0,242,0,0.065,-0.000247285
"2020-12-19 23:50:00",5707,11.52,3.208,94.5,6.704,0,0,242.2,0,0.015,9.944498E-05
"2020-12-20 00:00:00",5708,11.52,3.239,92.1,6.705,0,0,242.1,0,-0.136,-4.775499E-05
"2020-12-20 00:10:00",5709,11.47,3.299,92.9,6.711,0,0,242,0,-0.1,-3.885501E-05
"2020-12-20 00:20:00",5710,11.51,3.28,92.6,6.709,0,0,242,0,-0.047,-7.2045E-05
"2020-12-20 00:30:00",5711,11.51,3.34,91.4,6.706,0,0,242.1,0,-0.092,-5.857001E-05
"2020-12-20 00:40:00",5712,11.52,3.422,91.3,6.715,0,0,242.1,0,-0.027,-4.695501E-05
"2020-12-20 00:50:00",5713,11.51,3.512,91.7,6.722,0,0,242,0,-0.033,-4.932998E-05
"2020-12-20 01:00:00",5714,11.47,3.502,91.3,6.716,0,0,242,0,-0.157,-6.879998E-05
"2020-12-20 01:10:00",5715,11.5,3.562,89.7,6.721,0,0,242,0,-0.053,-6.331997E-05
"2020-12-20 01:20:00",5716,11.5,3.684,89.3,6.728,0,0,242,0,0.05,1.225E-05
"2020-12-20 01:30:00",5717,11.51,3.846,90,6.725,0,0,242,0,0.024,-3.960003E-06
"2020-12-20 01:40:00",5718,11.5,3.966,91.1,6.735,0,0,242.1,0,0.009,2.502E-05
"2020-12-20 01:50:00",5719,11.51,4.068,91.7,6.737,0,0,242.1,0,-0.095,-2.6165E-05
"2020-12-20 02:00:00",5720,11.51,4.028,91,6.75,0,0,242.1,0,-0.263,-0.000104605
"2020-12-20 02:10:00",5721,11.49,3.946,91.3,6.749,0,0,242,0,-0.166,-0.000122855
"2020-12-20 02:20:00",5722,11.5,3.966,91.9,6.762,0,0,242.1,0,-0.124,-8.177502E-05
"2020-12-20 02:30:00",5723,11.5,4.008,92,6.774,0,0,242,0,-0.16,-7.036999E-05
"2020-12-20 02:40:00",5724,11.5,4.028,89.7,6.778,0,0,242,0,-0.112,-7.578001E-05
"2020-12-20 02:50:00",5725,11.5,4.128,89.3,6.776,0,0,242,0,-0.047,-3.4035E-05
"2020-12-20 03:00:00",5726,11.49,4.219,89.3,6.787,0,0,242.1,0,-0.089,-2.508E-05
"2020-12-20 03:10:00",5727,11.5,4.32,91.7,6.792,0,0,242,0,-0.05,-2.9675E-05
"2020-12-20 03:20:00",5728,11.49,4.351,87.7,6.789,0,0,242.1,0,-0.334,-9.4165E-05
"2020-12-20 03:30:00",5729,11.49,4.228,91.2,6.803,0,0,309.7,0,-0.768,-0.00049745
