"TOA5","DE_M2_Wired","CR300","10970","CR300-CELL210.Std.07.05","CPU:CR300_DEM2_CELL.CR300","18716","DEM2_Sample"
"TIMESTAMP","RECORD","BattV","AirTemp","RH","SoilT","WindSpd","WindSpd_Max","WindDir","Rain_in_Tot","SlrW","SlrMJ_Tot"
"TS","RN","Volts","Deg C","%","Deg C","meters/second","meters/second","degrees","inch","W/m^2","MJ/m^2"
"","","Smp","Smp","Smp","Smp","Smp","Max","Smp","Tot","Smp","Tot"
"2021-01-30 11:50:00",5432,5.079,4.39,44.21,5.154,0,2.15,107.7,0,135.4,0.05913388
"2021-01-30 12:00:00",5433,5.054,3.987,42.48,5.183,0.8,2.45,57.68,0,106.7,0.06978347
"2021-01-30 12:20:00",5434,5.062,4.896,42.83,5.259,0.65,2.45,117.6,0,127.8,0.03739413
"2021-01-30 12:40:00",0,5.04,4.835,44.45,5.323,0,2.3,103,0,133.9,0.04069202
"2021-01-30 14:30:00",1,12.58,6.047,42.54,5.619,1.25,1.7,187.3,0,62.33,0.01033518
"2021-01-30 14:40:00",2,12.57,5.986,41.79,5.636,0,1.7,159.7,0,63.47,0.04065688
"2021-01-30 14:50:00",3,12.58,6.31,43.49,5.656,0.35,1.55,140.9,0,46.86,0.03014834
"2021-01-30 15:00:00",4,12.58,6.168,46.27,5.696,0,1.85,107.1,0,40.25,0.02382792
"2021-01-30 15:10:00",5,12.58,6.29,42.04,5.707,0,2.15,187.2,0,41.08,0.0242878
"2021-01-30 15:20:00",6,12.58,6.532,42.57,5.723,0.8,1.25,196.4,0,51.96,0.02567553
"2021-01-30 15:30:00",7,12.58,6.714,43.51,5.746,0,2.3,146.8,0,44.42,0.02849266
"2021-01-30 15:40:00",8,12.58,6.673,43.04,5.783,0,1.25,151,0,31.19,0.02199333
"2021-01-30 15:50:00",9,12.58,6.673,43.6,5.803,0,0.8,204.6,0,32.16,0.01907294
"2021-01-30 16:00:00",10,12.57,6.662,43.78,5.825,0,0.95,166.1,0,20.83,0.01678818
"2021-01-30 16:10:00",11,12.58,6.491,43.52,5.831,0.35,1.55,132.6,0,14.48,0.009501224
"2021-01-30 16:20:00",12,12.58,6.462,47.31,5.852,0,1.1,180.3,0,13.98,0.00979659
"2021-01-30 16:30:00",13,12.57,6.452,45.05,5.846,0,0.35,203,0,10.15,0.007964741
"2021-01-30 16:40:00",14,12.54,6.35,50.08,5.863,0,0,174.8,0,7.16,0.00504106
"2021-01-30 16:50:00",15,12.57,6.269,45.64,5.873,0,0.95,161,0,3.617,0.003288655
"2021-01-30 17:00:00",16,12.57,6.168,49.39,5.878,0,0.8,201.2,0,0.977,0.001282935
"2021-01-30 17:10:00",17,12.57,5.996,48.28,5.886,0,1.1,186.4,0,0.618,0.0004819899
"2021-01-30 17:20:00",18,12.58,5.824,54.18,5.88,0,0.5,164.5,0,0.003,0.00016461
"2021-01-30 17:30:00",19,12.57,5.624,50.48,5.892,0,0,164.5,0,0.046,-1.094999E-06
"2021-01-30 17:40:00",20,12.58,5.724,48.66,5.893,0,0.95,156.9,0,-0.166,-2.568E-05
"2021-01-30 17:50:00",21,12.57,5.542,54.43,5.896,0,2,325.5,0,-0.562,-0.000207675
"2021-01-30 18:00:00",22,12.57,4.795,66.45,5.898,0,2.9,227.5,0,-1.905,-0.00090268
"2021-01-30 18:10:00",23,12.55,4.29,71.12,5.872,0,1.85,282.9,0,-2.36,-0.0013603
"2021-01-30 18:20:00",24,12.57,3.927,75.33,5.862,0,0.65,0.049,0,-1.171,-0.00113468
"2021-01-30 18:30:00",25,12.56,3.644,80.5,5.846,0,1.4,0.047,0,-6.254,-0.0008388649
"2021-01-30 18:40:00",26,12.56,3.34,84.2,5.84,0,0,0.047,0,-7.63,-0.002268306
"2021-01-30 18:50:00",27,12.55,2.976,89.3,5.827,0,0,15.55,0,-7.059,-0.004479155
"2021-01-30 19:00:00",28,12.56,2.764,88.8,5.802,0,0.65,15.49,0,-8.5,-0.004616945
"2021-01-30 19:10:00",29,12.55,2.552,89.3,5.796,0,0.35,333.8,0,-8.09,-0.004988255
"2021-01-30 19:20:00",30,12.55,2.471,91.3,5.781,0.8,1.25,206.1,0,-9.15,-0.00462588
"2021-01-30 19:30:00",31,12.56,2.44,89.7,5.761,0,0.8,206.9,0,-6.825,-0.00359155
"2021-01-30 19:40:00",32,12.55,2.45,92,5.761,0,0,206.9,0,-7.511,-0.004369694
"2021-01-30 19:50:00",33,12.55,2.43,90.6,5.759,0,0,206.9,0,-6.702,-0.00314461
"2021-01-30 20:00:00",34,12.55,2.309,92.3,5.759,0,0,193,0,-7.366,-0.004445429
"2021-01-30 20:10:00",35,12.55,2.33,92.6,5.749,0,0,193.1,0,-8.12,-0.00440245
"2021-01-30 20:20:00",36,12.56,2.309,91.9,5.74,0,0,193.1,0,-1.948,-0.003818805
"2021-01-30 20:30:00",37,12.55,2.33,93.2,5.731,0,0,193.1,0,-7.194,-0.004163229
"2021-01-30 20:40:00",38,12.55,2.32,92.3,5.731,0,0,194.7,0,-6.831,-0.00441034
"2021-01-30 20:50:00",39,12.55,2.35,93.5,5.726,0,0,310.1,0,-7.618,-0.004597126
"2021-01-30 21:00:00",40,12.52,2.268,92.8,5.719,0,0,309.3,0,-7.077,-0.004181864
"2021-01-30 21:10:00",41,12.54,2.228,93.6,5.713,0,0,309.3,0,-7.01,-0.004219289
"2021-01-30 21:20:00",42,12.54,2.188,94.9,5.705,0,0,338.8,0,-7.185,-0.004656268
"2021-01-30 21:30:00",43,12.54,2.056,94.8,5.7,0,0,331,0,-6.991,-0.004320205
"2021-01-30 21:40:00",44,12.54,1.966,95.6,5.691,0,0,331.1,0,-7.059,-0.004432475
"2021-01-30 21:50:00",45,12.54,1.864,95.7,5.676,0,0,305.5,0,-7.286,-0.004254796
"2021-01-30 22:00:00",46,12.54,1.844,96.3,5.669,0,0,305.5,0,-7.526,-0.004257419
"2021-01-30 22:10:00",47,12.53,1.814,96.3,5.66,0,0,306.5,0,-7.04,-0.004287885
"2021-01-30 22:20:00",48,12.53,1.763,96.7,5.657,0,0,306.5,0,-7.176,-0.004410974
"2021-01-30 22:30:00",49,12.53,1.753,96.7,5.647,0,0,306.5,0,-7.32,-0.004505715
"2021-01-30 22:40:00",50,12.53,1.722,96.5,5.637,0,0,306.5,0,-7.409,-0.00452055
"2021-01-30 22:50:00",51,12.53,1.702,96.7,5.623,0,0,306.5,0,-6.948,-0.00427827
"2021-01-30 23:00:00",52,12.53,1.773,97,5.615,0,0,306.5,0,-7.126,-0.00429089
"2021-01-30 23:10:00",53,12.53,1.804,96.5,5.619,0,0,306.5,0,-7.68,-0.00434261
"2021-01-30 23:20:00",54,12.53,1.844,96.1,5.606,0,0,306.5,0,-7.532,-0.004424475
"2021-01-30 23:30:00",55,12.53,1.884,96.3,5.613,0,0,313.9,0,-8.11,-0.00454715
"2021-01-30 23:40:00",56,12.53,1.906,96.5,5.613,0,0,313.8,0,-6.887,-0.004328514
"2021-01-30 23:50:00",57,12.53,1.945,95.9,5.608,0,0,313.9,0,-7.025,-0.004268374
"2021-01-31 00:00:00",58,12.53,1.986,95.7,5.608,0,0,314.1,0,-8.34,-0.004771984
"2021-01-31 00:10:00",59,12.53,1.996,95.8,5.616,0,0,314.2,0,-7.093,-0.004729897
"2021-01-31 00:20:00",60,12.53,2.026,96,5.62,0,0,314.2,0,-6.696,-0.004305775
"2021-01-31 00:30:00",61,12.53,2.026,95.9,5.611,0,0,314.5,0,-6.813,-0.004390255
"2021-01-31 00:40:00",62,12.53,2.077,96.3,5.605,0,0,335.2,0,-7.633,-0.004497936
"2021-01-31 00:50:00",63,12.53,2.128,96.4,5.603,0,0,334.9,0,-6.862,-0.00425928
"2021-01-31 01:00:00",64,12.53,2.128,96.3,5.593,0,0,335,0,-7.67,-0.004371575
"2021-01-31 01:10:00",65,12.53,2.208,96.6,5.594,0,0,335,0,-7.554,-0.004293805
"2021-01-31 01:20:00",66,12.53,2.228,96.4,5.592,0,0,335,0,-6.804,-0.004287809
"2021-01-31 01:30:00",67,12.53,2.278,96.1,5.599,0,0,335.1,0,-7.956,-0.00433258
"2021-01-31 01:40:00",68,12.53,2.35,96.1,5.604,0,0,335,0,-7.148,-0.004381335
"2021-01-31 01:50:00",69,12.53,2.37,96.2,5.608,0,0,314.6,0,-6.659,-0.004296209
"2021-01-31 02:00:00",70,12.53,2.411,95.7,5.602,0,0,311.9,0,-6.936,-0.00440085
"2021-01-31 02:10:00",71,12.52,2.45,95.3,5.612,0,0,327.2,0,-7.099,-0.004249971
"2021-01-31 02:20:00",72,12.53,2.43,94.9,5.609,0,1.25,351.5,0,-7.67,-0.004471451
"2021-01-31 02:30:00",73,12.53,2.492,95.1,5.606,0,0,351.4,0,-7.025,-0.00433846
"2021-01-31 02:40:00",74,12.52,2.552,95,5.595,0,0.35,345.3,0,-7.572,-0.004149966
"2021-01-31 02:50:00",75,12.52,2.602,94.4,5.602,0,0,350.8,0,-7.91,-0.004352495
"2021-01-31 03:00:00",76,12.53,2.592,94.6,5.592,0,0,348.6,0,-7.511,-0.004529031
"2021-01-31 03:10:00",77,12.52,2.592,95.1,5.587,0,0,351.6,0,-9.06,-0.004868794
"2021-01-31 03:20:00",78,12.52,2.552,96.3,5.595,0,0,330.3,0,-8.21,-0.00511645
"2021-01-31 03:30:00",79,12.52,2.512,96.1,5.588,0,0,332.3,0,-8.78,-0.005178985
"2021-01-31 03:40:00",80,12.52,2.512,96.6,5.586,0,0,302.4,0,-8,-0.004982364
"2021-01-31 03:50:00",81,12.52,2.512,96.8,5.594,0,0,302.5,0,-7.489,-0.004386699
"2021-01-31 04:00:00",82,12.52,2.502,97.5,5.599,0,0,331.4,0,-7.031,-0.004582941
"2021-01-31 04:10:00",83,12.52,2.45,97.8,5.595,0,0,331.3,0,-7.056,-0.004155483
"2021-01-31 04:20:00",84,12.52,2.39,98.9,5.594,0,0,317,0,-6.939,-0.004114076
"2021-01-31 04:30:00",85,12.52,2.34,98.8,5.602,0,0,317,0,-6.57,-0.004031866
"2021-01-31 04:40:00",86,12.52,2.249,97.7,5.597,0,0,317,0,-6.887,-0.004109361
"2021-01-31 04:50:00",87,12.52,2.208,97.3,5.597,0,0,319.9,0,-7.468,-0.004224501
"2021-01-31 05:00:00",88,12.52,2.158,97.8,5.595,0,0,279.3,0,-7.13,-0.004413304
"2021-01-31 05:10:00",89,12.52,2.116,98.9,5.603,0,0,279.3,0,-7.452,-0.004253051
"2021-01-31 05:20:00",90,12.52,2.026,98.9,5.595,0,0,279.5,0,-6.693,-0.004109391
"2021-01-31 05:30:00",91,12.52,1.966,99.8,5.584,0,0,311.6,0,-6.383,-0.003909924
"2021-01-31 05:40:00",92,12.52,1.884,100,5.586,0,0,312.2,0,-6.785,-0.004011405
"2021-01-31 05:50:00",93,12.52,1.814,100,5.575,0,0,342.4,0,-6.665,-0.00386102
"2021-01-31 06:00:00",94,12.52,1.753,100,5.564,0,0,348.3,0,-6.878,-0.003943659
"2021-01-31 06:10:00",95,12.52,1.642,100,5.534,0,0,334.8,0,-6.254,-0.004114431
"2021-01-31 06:20:00",96,12.52,1.582,100,5.503,0,0,335.6,0,-6.306,-0.004039725
"2021-01-31 06:30:00",97,12.52,1.541,100,5.456,0,1.4,351.6,0.02,-7.111,-0.004122815
"2021-01-31 06:40:00",98,12.52,1.541,100,5.413,0,1.1,350,0.02,-6.512,-0.0040191
"2021-01-31 06:50:00",99,12.52,1.52,100,5.348,0.8,1.25,351.5,0.02,-6.755,-0.004114155
"2021-01-31 07:00:00",100,12.52,1.5,100,5.297,0,1.1,344.2,0.01,-6.745,-0.00405827
"2021-01-31 07:10:00",101,12.52,1.5,100,5.254,0,1.25,344,0.01,-6.629,-0.004069367
"2021-01-31 07:20:00",102,12.51,1.46,100,5.228,0,0.95,0.046,0.01,-6.868,-0.003906405
"2021-01-31 07:30:00",103,12.52,1.46,100,5.201,0,1.1,350.8,0.02,-6.389,-0.003910329
"2021-01-31 07:40:00",104,12.51,1.42,100,5.168,0.65,1.1,350.1,0.01,-6.736,-0.003768675
"2021-01-31 07:50:00",105,12.52,1.379,100,5.128,0,1.1,343.3,0.02,-5.522,-0.00362664
"2021-01-31 08:00:00",106,12.52,1.277,100,5.083,0,1.1,16.43,0.02,-5.999,-0.00360045
"2021-01-31 08:10:00",107,12.51,1.298,100,5.041,0,0.95,350.2,0.02,-2.265,-0.003042255
"2021-01-31 08:20:00",108,12.51,1.277,100,4.985,0.65,0.8,351.6,0.01,-2.419,-0.002152005
"2021-01-31 08:30:00",109,12.51,1.196,100,4.959,1.1,1.25,350.4,0.01,-4.133,-0.001546605
"2021-01-31 08:40:00",110,12.51,1.166,100,4.931,0.65,1.25,351.6,0.01,-4.634,-0.002287066
"2021-01-31 08:50:00",111,12.51,1.156,100,4.902,0,1.25,0.052,0.01,-0.734,-0.001498725
"2021-01-31 09:00:00",112,12.51,1.137,100,4.884,0,0.95,349.3,0.01,-3.955,-0.001403555
"2021-01-31 09:10:00",113,12.51,1.166,100,4.843,0,0,28.25,0.02,-3.414,-0.002327285
"2021-01-31 09:20:00",114,12.51,1.238,100,4.797,0,0,347.9,0.03,-0.058,-0.002103075
"2021-01-31 09:30:00",115,12.51,1.328,100,4.731,0,0.8,309.8,0.02,0.369,0.0003364598
"2021-01-31 09:40:00",116,12.51,1.43,100,4.685,0,0.65,343.5,0.01,0.75,0.001197865
"2021-01-31 09:50:00",117,12.51,1.52,100,4.67,0,0,343.5,0.01,5.784,0.00262974
"2021-01-31 10:00:00",118,12.51,1.622,100,4.652,0,0,343.5,0.01,4.21,0.003011425
"2021-01-31 10:10:00",119,12.51,1.734,100,4.648,0,0,343.6,0,14.85,0.00615614
"2021-01-31 10:20:00",120,12.51,1.884,100,4.642,0,0,343.5,0.01,10.46,0.006744414
"2021-01-31 10:30:00",121,12.51,2.026,100,4.65,0,0,346.7,0,10.99,0.008510735
"2021-01-31 10:40:00",122,12.51,2.067,100,4.671,0,0,83.9,0.01,16.99,0.006560011
"2021-01-31 10:50:00",123,12.5,2.188,100,4.672,0,0,350.2,0,35.07,0.01409657
"2021-01-31 11:00:00",124,12.51,2.33,100,4.697,0,0.95,351.6,0,38.06,0.01834715
"2021-01-31 11:10:00",125,12.51,2.481,100,4.715,0.95,1.25,329.7,0,29.35,0.02511934
"2021-01-31 11:20:00",126,12.51,2.572,100,4.749,0,0.95,348.3,0.01,16.2,0.01106367
"2021-01-31 11:30:00",127,12.51,2.502,100,4.769,0,0.8,351.5,0,14.72,0.006215815
"2021-01-31 11:40:00",128,12.5,2.532,100,4.789,0,0,351.5,0,11.8,0.00774636
"2021-01-31 11:50:00",129,12.5,2.572,100,4.806,0,0,349.4,0,7.464,0.006975089
"2021-01-31 12:00:00",130,12.51,2.602,100,4.821,0,0,347.9,0,9.89,0.004674385
"2021-01-31 12:10:00",131,12.51,2.541,100,4.839,0.65,0.95,293.3,0,6.075,0.00566918
"2021-01-31 12:20:00",132,12.51,2.43,100,4.86,0,1.1,349.9,0,17.66,0.006497044
"2021-01-31 12:30:00",133,12.51,2.37,100,4.868,0.35,1.4,341.2,0,37.45,0.01499759
"2021-01-31 12:40:00",134,12.51,2.522,100,4.87,0,0.65,351.6,0,32.39,0.01641102
"2021-01-31 12:50:00",135,12.5,2.622,100,4.884,0,0,341.2,0,9.67,0.009354499
"2021-01-31 13:00:00",136,12.51,2.512,100,4.899,0,1.1,0.053,0,21.8,0.008447459
"2021-01-31 13:10:00",137,12.51,2.532,100,4.91,0,0.8,0.047,0,35.17,0.01346758
"2021-01-31 13:20:00",138,12.5,2.622,100,4.924,0,0,347.4,0,22.6,0.01387297
"2021-01-31 13:30:00",139,12.51,2.794,100,4.94,0,0,351.5,0,30.82,0.01722132
"2021-01-31 13:40:00",140,12.5,2.826,100,4.959,0,0.65,305.8,0,15.4,0.01414141
"2021-01-31 13:50:00",141,12.51,2.875,100,4.983,0,0,351.3,0,35.92,0.0163701
"2021-01-31 14:00:00",142,12.5,3.017,100,4.995,0,0,347.6,0,21.16,0.01789903
"2021-01-31 14:10:00",143,12.5,3.078,100,5.015,0,0,333.7,0,17.62,0.01392012
"2021-01-31 14:20:00",144,12.5,3.058,99.5,5.037,0,0,330.4,0,18.17,0.01116161
"2021-01-31 14:30:00",145,12.5,3.218,100,5.059,0,0,336.1,0,17.66,0.01053611
"2021-01-31 14:40:00",146,12.51,3.239,99.7,5.077,0,0,347.7,0,13.52,0.00972639
"2021-01-31 14:50:00",147,12.51,3.32,99.9,5.083,0,0,347.7,0,8.09,0.006487225
"2021-01-31 15:00:00",148,12.5,3.26,99.9,5.103,0,0,347,0,7.707,0.004997
"2021-01-31 15:10:00",149,12.5,3.26,100,5.116,0,0,341.1,0,22.21,0.01309369
"2021-01-31 15:20:00",150,12.5,3.299,99.7,5.131,0,0,348.4,0,14.66,0.01113169
"2021-01-31 15:30:00",151,12.51,3.28,99.5,5.144,0,0,344.2,0,11.63,0.008305994
"2021-01-31 15:40:00",152,12.5,3.229,99.5,5.147,0,0,344.6,0,10.02,0.005878619
"2021-01-31 15:50:00",153,12.5,3.239,99.5,5.158,0,0,351.5,0,8.98,0.005947719
"2021-01-31 16:00:00",154,12.5,3.198,99.2,5.162,0,0.8,346.7,0,7.483,0.00540106
"2021-01-31 16:10:00",155,12.51,3.078,99,5.174,0,1.1,16.82,0,6.34,0.004144935
"2021-01-31 16:20:00",156,12.5,3.098,99.7,5.179,0.35,1.1,348.6,0,4.726,0.00338478
"2021-01-31 16:30:00",157,12.5,3.078,99.7,5.172,0,0,347.8,0,2.821,0.00210823
"2021-01-31 16:40:00",158,12.5,3.068,99.6,5.185,0,0,342.9,0,1.712,0.00100242
"2021-01-31 16:50:00",159,12.5,2.976,99.8,5.181,0,0,349.2,0,0.237,0.0009810099
"2021-01-31 17:00:00",160,12.5,2.966,100,5.184,0,0,348.9,0,-1.404,-0.000168425
"2021-01-31 17:10:00",161,12.51,2.916,100,5.178,0,0,349.2,0,-3.497,-0.001595655
"2021-01-31 17:20:00",162,12.5,2.896,100,5.179,0,0,349.2,0,-4.812,-0.002592225
"2021-01-31 17:30:00",163,12.5,2.875,100,5.186,0,0,349.2,0.01,-5.049,-0.002930275
"2021-01-31 17:40:00",164,12.5,2.814,100,5.18,0,0,349.6,0,-6.632,-0.003597145
"2021-01-31 17:50:00",165,12.5,2.734,100,5.19,0,0,350.1,0,-6.595,-0.004096144
"2021-01-31 18:00:00",166,12.5,2.713,100,5.175,0,0,349.9,0,-6.878,-0.004275749
"2021-01-31 18:10:00",167,12.5,2.693,100,5.177,0,0,349.9,0,-7.879,-0.004428216
"2021-01-31 18:20:00",168,12.5,2.664,100,5.177,0,0,342.9,0,-8.49,-0.00472862
"2021-01-31 18:30:00",169,12.5,2.654,100,5.176,0,0,330.4,0,-7.2,-0.004546065
"2021-01-31 18:40:00",170,12.5,2.674,100,5.175,0,0,342.2,0,-7.815,-0.00455891
"2021-01-31 18:50:00",171,12.5,2.654,100,5.168,0,0,342.2,0,-8.14,-0.004824949
"2021-01-31 19:00:00",172,12.5,2.654,100,5.169,0,0,341.9,0,-7.311,-0.00443402
"2021-01-31 19:10:00",173,12.5,2.664,100,5.164,0,0,333.3,0,-6.878,-0.004247789
"2021-01-31 19:20:00",174,12.5,2.654,100,5.177,0,0,334.7,0,-7.655,-0.004450124
"2021-01-31 19:30:00",175,12.5,2.633,100,5.16,0,0,333.3,0,-7.799,-0.004515843
"2021-01-31 19:40:00",176,12.5,2.612,100,5.173,0,0,347.6,0,-7.873,-0.004555309
"2021-01-31 19:50:00",177,12.5,2.592,100,5.172,0,0,347.1,0,-7.741,-0.004739895
"2021-01-31 20:00:00",178,12.5,2.552,100,5.168,0,0,347.4,0,-7.504,-0.00450603
"2021-01-31 20:10:00",179,12.5,2.532,100,5.155,0,0,348.3,0,-7.759,-0.004501591
"2021-01-31 20:20:00",180,12.5,2.532,100,5.161,0,0,342.3,0,-7.744,-0.004483154
"2021-01-31 20:30:00",181,12.5,2.532,100,5.158,0,0,341.6,0,-6.985,-0.004320095
"2021-01-31 20:40:00",182,12.5,2.471,100,5.15,0,0,351.5,0,-7.004,-0.004318719
"2021-01-31 20:50:00",183,12.5,2.492,100,5.16,0,0,345.7,0,-7.501,-0.004345006
"2021-01-31 21:00:00",184,12.5,2.532,100,5.149,0,0,345.7,0,-8.27,-0.004448209
"2021-01-31 21:10:00",185,12.5,2.45,100,5.154,0,0,345.8,0,-7.876,-0.004504026
"2021-01-31 21:20:00",186,12.49,2.42,100,5.155,0,0,345.8,0,-7.775,-0.004460714
"2021-01-31 21:30:00",187,12.5,2.39,100,5.16,0,0,345.7,0,-6.905,-0.004479535
"2021-01-31 21:40:00",188,12.5,2.39,100,5.15,0,0,347.7,0,-7.726,-0.004532819
"2021-01-31 21:50:00",189,12.5,2.35,100,5.148,0,0,347.8,0,-7.738,-0.004370369
"2021-01-31 22:00:00",190,12.49,2.37,100,5.158,0,0,333.5,0,-7.289,-0.004318569
"2021-01-31 22:10:00",191,12.49,2.35,100,5.152,0,0,333.6,0,-7.354,-0.004323069
"2021-01-31 22:20:00",192,12.5,2.33,100,5.157,0,0,342.6,0,-7.858,-0.0043133
"2021-01-31 22:30:00",193,12.49,2.249,100,5.157,0,0,351.1,0,-7.246,-0.00441534
"2021-01-31 22:40:00",194,12.49,2.228,100,5.142,0,0,349,0,-7.999,-0.004421587
"2021-01-31 22:50:00",195,12.49,2.208,100,5.137,0,0,348.3,0,-7.698,-0.00457653
"2021-01-31 23:00:00",196,12.49,2.168,100,5.151,0,0,346.3,0,-7.803,-0.004555495
"2021-01-31 23:10:00",197,12.49,2.097,100,5.142,0,0,341.3,0,-7.486,-0.004739609
"2021-01-31 23:20:00",198,12.49,2.116,100,5.133,0,0,341.7,0,-7.068,-0.004668979
"2021-01-31 23:30:00",199,12.49,2.087,100,5.135,0,0,342.6,0,-7.836,-0.004847724
"2021-01-31 23:40:00",200,12.49,2.067,100,5.13,0,0,336.8,0,-7.944,-0.00479932
"2021-01-31 23:50:00",201,12.49,2.006,100,5.133,0,0,337.8,0,-6.967,-0.004565121
"2021-02-01 00:00:00",202,12.49,1.986,100,5.119,0,0,342.2,0,-7.151,-0.004374224
"2021-02-01 00:10:00",203,12.49,2.046,100,5.126,0,0,349.7,0,-7.219,-0.004272045
"2021-02-01 00:20:00",204,12.49,2.006,100,5.12,0,0,348.3,0,-6.724,-0.004345905
"2021-02-01 00:30:00",205,12.49,1.986,100,5.12,0,0,348.4,0,-7.544,-0.004297835
"2021-02-01 00:40:00",206,12.49,1.966,100,5.114,0,0,351.5,0,-7.326,-0.00438003
"2021-02-01 00:50:00",207,12.49,1.906,100,5.117,0,0,345,0,-7.351,-0.004501771
"2021-02-01 01:00:00",208,12.49,1.925,100,5.106,0,0,345.2,0,-7.071,-0.004134419
"2021-02-01 01:10:00",209,12.49,1.864,100,5.105,0,0,344.7,0,-7.222,-0.004537865
"2021-02-01 01:20:00",210,12.49,1.834,100,5.093,0,0,347.1,0,-7.397,-0.004436475
"2021-02-01 01:30:00",211,12.49,1.824,100,5.095,0,0,335.5,0,-6.967,-0.004353245
"2021-02-01 01:40:00",212,12.49,1.804,100,5.091,0,0,348.7,0,-7.83,-0.004251535
"2021-02-01 01:50:00",213,12.49,1.744,100,5.083,0,0,348.7,0,-8.24,-0.004578854
"2021-02-01 02:00:00",214,12.49,1.783,100,5.084,0,0,315.9,0,-6.816,-0.00425259
"2021-02-01 02:10:00",215,12.49,1.753,100,5.08,0,0,326.9,0,-7.05,-0.004195986
"2021-02-01 02:20:00",216,12.49,1.682,100,5.074,0,0,345.2,0,-6.632,-0.004335289
"2021-02-01 02:30:00",217,12.49,1.662,100,5.075,0,0,315.7,0,-7.904,-0.0043742
"2021-02-01 02:40:00",218,12.49,1.702,100,5.07,0,0,315.7,0,-8.3,-0.004343801
"2021-02-01 02:50:00",219,12.49,1.662,100,5.07,0,0,315.7,0,-8.56,-0.004566869
"2021-02-01 03:00:00",220,12.49,1.722,100,5.062,0,0,256.4,0,-7.458,-0.00451885
"2021-02-01 03:10:00",221,12.48,1.702,100,5.071,0,0,218.7,0,-7.554,-0.00444938
"2021-02-01 03:20:00",222,12.48,1.713,100,5.062,0,0,320.2,0,-6.853,-0.004177931
"2021-02-01 03:30:00",223,12.49,1.722,100,5.066,0,0,320.3,0,-7.508,-0.0043113
"2021-02-01 03:40:00",224,12.48,1.652,100,5.066,0,0,340.3,0,-7.105,-0.004382729
"2021-02-01 03:50:00",225,12.49,1.662,100,5.057,0,0,310.7,0,-6.736,-0.004276771
"2021-02-01 04:00:00",226,12.48,1.601,100,5.066,0,0,349.3,0,-8.13,-0.004645295
"2021-02-01 04:10:00",227,12.48,1.652,100,5.065,0,0,346.5,0,-7.514,-0.004278736
"2021-02-01 04:20:00",228,12.49,1.622,100,5.058,0,0,343.9,0,-7.643,-0.004274405
"2021-02-01 04:30:00",229,12.48,1.642,100,5.059,0,0,343.9,0,-7.102,-0.00435285
"2021-02-01 04:40:00",230,12.48,1.622,100,5.063,0,0,173.5,0,-7.581,-0.0045583
"2021-02-01 04:50:00",231,12.48,1.642,100,5.06,0,0,173.5,0,-7.08,-0.004374835
"2021-02-01 05:00:00",232,12.48,1.622,100,5.049,0,0,173.5,0,-7.028,-0.004449381
"2021-02-01 05:10:00",233,12.48,1.601,100,5.053,0,0,173.5,0,-7.569,-0.004391381
"2021-02-01 05:20:00",234,12.48,1.582,100,5.053,0,0,173.5,0,-6.991,-0.004430281
"2021-02-01 05:30:00",235,12.48,1.582,100,5.053,0,0,173.6,0,-7.434,-0.0043566
"2021-02-01 05:40:00",236,12.48,1.582,100,5.051,0,0,173.6,0,-7.145,-0.00452028
"2021-02-01 05:50:00",237,12.48,1.601,100,5.043,0,0,173.6,0,-6.994,-0.0043296
"2021-02-01 06:00:00",238,12.48,1.601,100,5.047,0,0,173.6,0,-6.927,-0.00434226
"2021-02-01 06:10:00",239,12.48,1.582,100,5.043,0,0,173.6,0,-7.514,-0.004327441
"2021-02-01 06:20:00",240,12.48,1.601,100,5.05,0,0,192.2,0,-7.575,-0.004626379
"2021-02-01 06:30:00",241,12.48,1.601,100,5.048,0,0,192.2,0,-6.96,-0.00440199
"2021-02-01 06:40:00",242,12.48,1.572,100,5.039,0,0,292.8,0,-7.428,-0.00436028
"2021-02-01 06:50:00",243,12.48,1.541,100,5.045,0,0,348.5,0,-7.898,-0.004735795
"2021-02-01 07:00:00",244,12.48,1.439,100,5.039,0,0,349.9,0,-7.551,-0.004524495
"2021-02-01 07:10:00",245,12.48,1.379,100,5.03,0,0,349.8,0,-7.105,-0.00424122
"2021-02-01 07:20:00",246,12.47,1.338,100,5.032,0,0,315.7,0,-6.389,-0.004193056
"2021-02-01 07:30:00",247,12.48,1.298,100,5.019,0,0,315.7,0,-6.641,-0.004070151
"2021-02-01 07:40:00",248,12.48,1.298,100,5.014,0,0,331.4,0,-6.18,-0.003910626
"2021-02-01 07:50:00",249,12.48,1.298,100,5.014,0,0,331.4,0,-4.401,-0.00307498
"2021-02-01 08:00:00",250,12.47,1.318,100,5,0,0,331.4,0,-4.723,-0.002757506
"2021-02-01 08:10:00",251,12.47,1.338,100,4.997,0,0,241.3,0,-4.776,-0.002434045
"2021-02-01 08:20:00",252,12.48,1.348,100,4.986,0,0,241.2,0,-3.884,-0.002498235
"2021-02-01 08:30:00",253,12.47,1.41,100,5.001,0,0,241.8,0,0.449,-0.001240715
"2021-02-01 08:40:00",254,12.47,1.449,100,4.993,0,0,334.1,0,4.133,0.002098195
"2021-02-01 08:50:00",255,12.47,1.49,100,5.012,0,0,334,0,1.171,0.001383735
