"TOA5","CR800_1","CR800","43624","CR800.Std.32.05","CPU:CR800_DUM1_CELL.CR8","10532","DUM1_Sample"
"TIMESTAMP","RECORD","BattV","Temp_C(1)","Temp_C(2)","AirTC","RH","WindSpd","WindDir","Rain_in_Tot","SlrW","SlrMJ_Tot","ST05"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","meters/second","degrees","inch","W/m^2","MJ/m^2","Deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Smp","Tot","Smp"
"2021-06-16 19:30:00",1,12.67,"NAN","NAN",22.43,77.1,0,0,0,"NAN","NAN",-111.6
"2021-06-16 19:40:00",2,12.67,"NAN","NAN",22.24,77.89,0,0,0,"NAN","NAN",-111.6
"2021-06-16 19:50:00",3,12.66,"NAN","NAN",21.97,80.7,0,0,0,"NAN","NAN",-111.6
"2021-06-16 20:00:00",4,12.65,"NAN","NAN",21.64,82.1,0,0,0,"NAN","NAN",-111.6
"2021-06-16 20:10:00",5,12.65,"NAN","NAN",21.38,83.3,0,0,0,"NAN","NAN",-111.6
"2021-06-16 20:20:00",6,12.65,"NAN","NAN",21.14,84.9,0,0,0,"NAN","NAN",-111.6
"2021-06-16 20:30:00",7,12.65,"NAN","NAN",20.82,85.8,0,0,0,"NAN","NAN",-111.6
"2021-06-16 20:40:00",8,12.64,"NAN","NAN",20.64,87.5,0,0,0,"NAN","NAN",-111.6
"2021-06-16 20:50:00",9,12.65,"NAN","NAN",20.49,88.6,0,0,0,"NAN","NAN",-111.6
"2021-06-16 21:00:00",10,12.63,"NAN","NAN",20.38,87.3,0,0,0,"NAN","NAN",-111.6
"2021-06-16 21:10:00",11,12.64,"NAN","NAN",20.26,87.1,0,0,0,"NAN","NAN",-111.6
"2021-06-16 21:20:00",12,12.64,"NAN","NAN",20.09,87.6,0,0,0,"NAN","NAN",-111.6
"2021-06-16 21:30:00",13,12.64,"NAN","NAN",19.94,89.9,0,0,0,"NAN","NAN",-111.6
"2021-06-16 21:40:00",14,12.64,"NAN","NAN",19.94,90.1,0,0,0,"NAN","NAN",-111.6
"2021-06-16 21:50:00",15,12.64,"NAN","NAN",19.96,89.3,0,0,0,"NAN","NAN",-111.6
"2021-06-16 22:00:00",16,12.64,"NAN","NAN",19.92,83.5,0,0,0,"NAN","NAN",-111.6
"2021-06-16 22:10:00",17,12.64,"NAN","NAN",19.86,79.98,0,0,0,"NAN","NAN",-111.6
"2021-06-16 22:20:00",18,12.63,"NAN","NAN",19.73,78.85,0,0,0,"NAN","NAN",-111.6
"2021-06-16 22:30:00",19,12.63,"NAN","NAN",19.52,81.6,0,0,0,"NAN","NAN",-111.6
"2021-06-16 22:40:00",20,12.63,"NAN","NAN",19.17,82.9,0,0,0,"NAN","NAN",-111.6
"2021-06-16 22:50:00",21,12.63,"NAN","NAN",18.96,84.8,0,0,0,"NAN","NAN",-111.6
"2021-06-16 23:00:00",22,12.63,"NAN","NAN",18.74,87.6,0,0,0,"NAN","NAN",-111.6
"2021-06-16 23:10:00",23,12.63,"NAN","NAN",18.56,86.2,0,0,0,"NAN","NAN",-111.6
"2021-06-16 23:20:00",24,12.62,"NAN","NAN",18.29,88,0,0,0,"NAN","NAN",-111.6
"2021-06-16 23:30:00",25,12.62,"NAN","NAN",18.16,91.2,0,0,0,"NAN","NAN",-111.6
"2021-06-16 23:40:00",26,12.63,"NAN","NAN",18.01,90.2,0,0,0,"NAN","NAN",-111.6
"2021-06-16 23:50:00",27,12.63,"NAN","NAN",17.89,90,0,0,0,"NAN","NAN","NAN"
"2021-06-17 00:00:00",28,12.62,"NAN","NAN",17.78,89.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 00:10:00",29,12.62,"NAN","NAN",17.72,88.9,0,0,0,"NAN","NAN",-111.6
"2021-06-17 00:20:00",30,12.62,"NAN","NAN",17.58,88,0,0,0,"NAN","NAN",-111.6
"2021-06-17 00:30:00",31,12.6,"NAN","NAN",17.4,90.9,0,0,0,"NAN","NAN",-111.6
"2021-06-17 00:40:00",32,12.6,"NAN","NAN",17.27,88.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 00:50:00",33,12.61,"NAN","NAN",17.15,90.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 01:00:00",34,12.62,"NAN","NAN",17.03,92,0,0,0,"NAN","NAN",-111.6
"2021-06-17 01:10:00",35,12.62,"NAN","NAN",16.84,92.7,0,0,0,"NAN","NAN","NAN"
"2021-06-17 01:20:00",36,12.61,"NAN","NAN",16.7,93.1,0,0,0,"NAN","NAN",-111.6
"2021-06-17 01:30:00",37,12.6,"NAN","NAN",16.46,93.1,0,0,0,"NAN","NAN",-111.6
"2021-06-17 01:40:00",38,12.61,"NAN","NAN",16.29,93.5,0,0,0,"NAN","NAN","NAN"
"2021-06-17 01:50:00",39,12.61,"NAN","NAN",16.1,93.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 02:00:00",40,12.61,"NAN","NAN",16.03,94.6,0,0,0,"NAN","NAN",-111.6
"2021-06-17 02:10:00",41,12.6,"NAN","NAN",16,95.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 02:20:00",42,12.6,"NAN","NAN",15.99,95.8,0,0,0,"NAN","NAN","NAN"
"2021-06-17 02:30:00",43,12.61,"NAN","NAN",15.99,94.6,0,0,0,"NAN","NAN",-111.6
"2021-06-17 02:40:00",44,12.6,"NAN","NAN",16.04,94.6,0,0,0,"NAN","NAN",-111.6
"2021-06-17 02:50:00",45,12.6,"NAN","NAN",16.04,94.4,0,0,0,"NAN","NAN",-111.6
"2021-06-17 03:00:00",46,12.6,"NAN","NAN",16.01,94.7,0,0,0,"NAN","NAN","NAN"
"2021-06-17 03:10:00",47,12.6,"NAN","NAN",15.89,94.6,0,0,0,"NAN","NAN",-111.6
"2021-06-17 03:20:00",48,12.6,"NAN","NAN",15.78,95.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 03:30:00",49,12.59,"NAN","NAN",15.63,95.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 03:40:00",50,12.6,"NAN","NAN",15.47,95.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 03:50:00",51,12.6,"NAN","NAN",15.26,95.6,0,0,0,"NAN","NAN",-111.6
"2021-06-17 04:00:00",52,12.6,"NAN","NAN",15.09,95.8,0,0,0,"NAN","NAN","NAN"
"2021-06-17 04:10:00",53,12.6,"NAN","NAN",14.96,96.1,0,0,0,"NAN","NAN",-111.6
"2021-06-17 04:20:00",54,12.6,"NAN","NAN",14.87,96.5,0,0,0,"NAN","NAN",-111.6
"2021-06-17 04:30:00",55,12.6,"NAN","NAN",14.8,96.4,0,0,0,"NAN","NAN",-111.6
"2021-06-17 04:40:00",56,12.59,"NAN","NAN",14.69,96.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 04:50:00",57,12.6,"NAN","NAN",14.55,96.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 05:00:00",58,12.59,"NAN","NAN",14.49,96.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 05:10:00",59,12.6,"NAN","NAN",14.39,96.4,0,0,0,"NAN","NAN","NAN"
"2021-06-17 05:20:00",60,12.59,"NAN","NAN",14.23,96.4,0,0,0,"NAN","NAN",-111.6
"2021-06-17 05:30:00",61,12.58,"NAN","NAN",14.16,96.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 05:40:00",62,12.59,"NAN","NAN",14.13,96.9,0,0,0,"NAN","NAN",-111.6
"2021-06-17 05:50:00",63,12.59,"NAN","NAN",14.09,96.9,0,0,0,"NAN","NAN","NAN"
"2021-06-17 06:00:00",64,12.6,"NAN","NAN",14.11,97.3,0,0,0,"NAN","NAN","NAN"
"2021-06-17 06:10:00",65,12.6,"NAN","NAN",14.16,97.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 06:20:00",66,12.6,"NAN","NAN",14.28,97.1,0,0,0,"NAN","NAN",-111.6
"2021-06-17 06:30:00",67,12.61,"NAN","NAN",14.42,96.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 06:40:00",68,12.61,"NAN","NAN",14.62,96.5,0,0,0,"NAN","NAN",-111.6
"2021-06-17 06:50:00",69,12.62,"NAN","NAN",14.85,96.4,0,0,0,"NAN","NAN",-111.6
"2021-06-17 07:00:00",70,12.62,"NAN","NAN",15.07,96.4,0,0,0,"NAN","NAN","NAN"
"2021-06-17 07:10:00",71,12.63,"NAN","NAN",15.37,96.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 07:20:00",72,12.63,"NAN","NAN",15.7,95.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 07:30:00",73,12.65,"NAN","NAN",16.03,92.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 07:40:00",74,12.68,"NAN","NAN",16.53,89.2,0,0,0,"NAN","NAN","NAN"
"2021-06-17 07:50:00",75,12.71,"NAN","NAN",16.95,87.4,0,0,0,"NAN","NAN",-111.6
"2021-06-17 08:00:00",76,12.72,"NAN","NAN",17.46,81.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 08:10:00",77,12.73,"NAN","NAN",18.06,74.7,0,0,0,"NAN","NAN","NAN"
"2021-06-17 08:20:00",78,12.75,"NAN","NAN",18.46,69.02,0.65,0,0,"NAN","NAN",-111.6
"2021-06-17 08:30:00",79,12.77,"NAN","NAN",19.15,66,0,0,0,"NAN","NAN",-111.6
"2021-06-17 08:40:00",80,12.79,"NAN","NAN",19.36,69.54,0.35,0,0,"NAN","NAN",-111.6
"2021-06-17 08:50:00",81,12.82,"NAN","NAN",19.62,66.26,0,0,0,"NAN","NAN","NAN"
"2021-06-17 09:00:00",82,12.86,"NAN","NAN",20.2,68.14,0,0,0,"NAN","NAN",-111.6
"2021-06-17 09:10:00",83,12.89,"NAN","NAN",20.45,63.57,0,0,0,"NAN","NAN","NAN"
"2021-06-17 09:20:00",84,12.97,"NAN","NAN",20.95,60.69,0,0,0,"NAN","NAN",-111.6
"2021-06-17 09:30:00",85,13,"NAN","NAN",21.63,63.04,0,0,0,"NAN","NAN","NAN"
"2021-06-17 09:40:00",86,13.02,"NAN","NAN",21.62,58.23,0.35,0,0,"NAN","NAN",-111.6
"2021-06-17 09:50:00",87,13.06,"NAN","NAN",21.97,57.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 10:00:00",88,13.07,"NAN","NAN",22.32,50.11,0,0,0,"NAN","NAN",-111.6
"2021-06-17 10:10:00",89,13.05,"NAN","NAN",22.48,52.49,0,0,0,"NAN","NAN",-111.6
"2021-06-17 10:20:00",90,13.06,"NAN","NAN",22.63,43.44,0,0,0,"NAN","NAN",-111.6
"2021-06-17 10:30:00",91,13.07,"NAN","NAN",22.89,51.98,0,0,0,"NAN","NAN",-111.6
"2021-06-17 10:40:00",92,13.09,"NAN","NAN",23.05,48.11,0,0,0,"NAN","NAN",-111.6
"2021-06-17 10:50:00",93,13.09,"NAN","NAN",23.11,56.61,0,0,0,"NAN","NAN","NAN"
"2021-06-17 11:00:00",94,13.1,"NAN","NAN",23.23,55.01,0,0,0,"NAN","NAN",-111.6
"2021-06-17 11:10:00",95,13.11,"NAN","NAN",23.41,51.27,0.65,0,0,"NAN","NAN",-111.6
"2021-06-17 11:20:00",96,13.12,"NAN","NAN",23.58,47.92,0,0,0,"NAN","NAN",-111.6
"2021-06-17 11:30:00",97,13.13,"NAN","NAN",23.83,41.76,0,0,0,"NAN","NAN","NAN"
"2021-06-17 11:40:00",98,13.17,"NAN","NAN",23.96,41.09,0,0,0,"NAN","NAN",-111.6
"2021-06-17 12:10:00",99,13.16,"NAN","NAN",24.27,44.05,0,0,0,"NAN","NAN",-111.6
"2021-06-17 12:20:00",100,13.16,"NAN","NAN",24.54,48.78,0,0,0,"NAN","NAN",-111.6
"2021-06-17 12:30:00",101,13.16,"NAN","NAN",24.83,35.91,0,0,0,"NAN","NAN",-111.6
"2021-06-17 12:40:00",102,13.17,"NAN","NAN",25.18,46.23,0,0,0,"NAN","NAN",-111.6
"2021-06-17 12:50:00",103,13.17,"NAN","NAN",25.24,38.34,0,0,0,"NAN","NAN",-111.6
"2021-06-17 13:00:00",104,13.12,"NAN","NAN",25.36,49.59,0,0,0,"NAN","NAN",-111.6
"2021-06-17 13:10:00",105,13.19,"NAN","NAN",25.34,43.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 13:20:00",106,13.2,"NAN","NAN",25.52,41.06,0,0,0,"NAN","NAN",-111.6
"2021-06-17 13:30:00",107,13.24,"NAN","NAN",25.62,41.21,0,0,0,"NAN","NAN",-111.6
"2021-06-17 13:40:00",108,13.22,"NAN","NAN",25.69,47.1,0,0,0,"NAN","NAN",-111.6
"2021-06-17 13:50:00",109,13.22,"NAN","NAN",25.61,38.77,0,0,0,"NAN","NAN","NAN"
"2021-06-17 14:00:00",110,13.19,"NAN","NAN",25.82,38.53,0,0,0,"NAN","NAN",-111.6
"2021-06-17 14:10:00",111,13.18,"NAN","NAN",25.97,38.94,0,0,0,"NAN","NAN",-111.6
"2021-06-17 14:20:00",112,13.16,"NAN","NAN",26.01,38.45,0,0,0,"NAN","NAN",-111.6
"2021-06-17 14:30:00",113,13.16,"NAN","NAN",26.09,37.63,0,0,0,"NAN","NAN","NAN"
"2021-06-17 14:40:00",114,13.18,"NAN","NAN",25.81,39.58,0,0,0,"NAN","NAN",-111.6
"2021-06-17 14:50:00",115,13.24,"NAN","NAN",26.19,42.87,0,0,0,"NAN","NAN",-111.6
"2021-06-17 15:00:00",116,14.32,"NAN","NAN",26.52,39.53,0,0,0,"NAN","NAN",-111.6
"2021-06-17 15:10:00",117,13.25,"NAN","NAN",26.69,34.48,0,0,0,"NAN","NAN",-111.6
"2021-06-17 15:20:00",118,13.25,"NAN","NAN",26.84,41.21,0,0,0,"NAN","NAN",-111.6
"2021-06-17 15:30:00",119,13.26,"NAN","NAN",26.65,40.96,0,0,0,"NAN","NAN","NAN"
"2021-06-17 15:40:00",120,13.36,"NAN","NAN",26.75,38.89,0,0,0,"NAN","NAN",-111.6
"2021-06-17 15:50:00",121,13.19,"NAN","NAN",26.53,40.68,0,0,0,"NAN","NAN",-111.6
"2021-06-17 16:00:00",122,13.14,"NAN","NAN",25.93,41.57,0,0,0,"NAN","NAN",-111.6
"2021-06-17 16:10:00",123,13.11,"NAN","NAN",25.72,40.69,0,0,0,"NAN","NAN",-111.6
"2021-06-17 16:20:00",124,13.1,"NAN","NAN",25.66,39.5,0,0,0,"NAN","NAN",-111.6
"2021-06-17 16:30:00",125,13.11,"NAN","NAN",25.59,45.79,0,0,0,"NAN","NAN",-111.6
"2021-06-17 16:40:00",126,13.2,"NAN","NAN",25.53,44.88,0,0,0,"NAN","NAN",-111.6
"2021-06-17 16:50:00",127,13.33,"NAN","NAN",25.4,46.29,0,0,0,"NAN","NAN",-111.6
"2021-06-17 17:00:00",128,13.11,"NAN","NAN",25.17,37.93,0,0,0,"NAN","NAN",-111.6
"2021-06-17 17:10:00",129,13.04,"NAN","NAN",25.58,42.74,0,0,0,"NAN","NAN","NAN"
"2021-06-17 17:20:00",130,13.01,"NAN","NAN",25.04,42.84,0,0,0,"NAN","NAN",-111.6
"2021-06-17 17:30:00",131,12.99,"NAN","NAN",24.7,44.46,0,0,0,"NAN","NAN",-111.6
"2021-06-17 17:40:00",132,12.97,"NAN","NAN",24.43,45.46,0,0,0,"NAN","NAN",-111.6
"2021-06-17 17:50:00",133,12.95,"NAN","NAN",24.35,47.38,0,0,0,"NAN","NAN",-111.6
"2021-06-17 18:00:00",134,12.94,"NAN","NAN",24.16,47.26,0,0,0,"NAN","NAN",-111.6
"2021-06-17 18:10:00",135,12.92,"NAN","NAN",23.96,48.9,0,0,0,"NAN","NAN",-111.6
"2021-06-17 18:20:00",136,12.92,"NAN","NAN",23.81,51.98,0,0,0,"NAN","NAN",-111.6
"2021-06-17 18:30:00",137,12.86,"NAN","NAN",23.71,49.69,0,0,0,"NAN","NAN",-111.6
"2021-06-17 18:40:00",138,12.89,"NAN","NAN",23.54,50.59,0,0,0,"NAN","NAN",-111.6
"2021-06-17 18:50:00",139,12.9,"NAN","NAN",23.31,57.16,0,0,0,"NAN","NAN",-111.6
"2021-06-17 19:00:00",140,12.89,"NAN","NAN",23,55.5,0,0,0,"NAN","NAN","NAN"
"2021-06-17 19:10:00",141,12.88,"NAN","NAN",22.56,61.5,0,0,0,"NAN","NAN",-111.6
"2021-06-17 19:20:00",142,12.87,"NAN","NAN",22.14,62.31,0,0,0,"NAN","NAN",-111.6
"2021-06-17 19:30:00",143,12.87,"NAN","NAN",21.59,65.08,0,0,0,"NAN","NAN",-111.6
"2021-06-17 19:40:00",144,12.87,"NAN","NAN",21.27,60.71,0,0,0,"NAN","NAN",-111.6
"2021-06-17 19:50:00",145,12.85,"NAN","NAN",20.88,66,0,0,0,"NAN","NAN",-111.6
"2021-06-17 20:00:00",146,12.85,"NAN","NAN",20.24,66.46,0,0,0,"NAN","NAN","NAN"
"2021-06-17 20:10:00",147,12.84,"NAN","NAN",19.92,69.09,0,0,0,"NAN","NAN",-111.6
"2021-06-17 20:20:00",148,12.84,"NAN","NAN",19.64,72.07,0,0,0,"NAN","NAN",-111.6
"2021-06-17 20:30:00",149,12.83,"NAN","NAN",19.36,72.51,0,0,0,"NAN","NAN","NAN"
"2021-06-17 20:40:00",150,12.83,"NAN","NAN",18.95,71.76,0,0,0,"NAN","NAN",-111.6
"2021-06-17 20:50:00",151,12.82,"NAN","NAN",18.67,75.11,0,0,0,"NAN","NAN",-105.5
"2021-06-17 21:00:00",152,12.83,"NAN","NAN",18.45,75.78,0,0,0,"NAN","NAN",-111.6
"2021-06-17 21:10:00",153,12.84,"NAN","NAN",18.25,77.01,0,0,0,"NAN","NAN",-111.6
"2021-06-17 21:20:00",154,12.83,"NAN","NAN",17.9,79.11,0,0,0,"NAN","NAN",-111.6
"2021-06-17 21:30:00",155,12.81,"NAN","NAN",17.68,80.1,0,0,0,"NAN","NAN",-111.6
"2021-06-17 21:40:00",156,12.81,"NAN","NAN",17.46,80.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 21:50:00",157,12.8,"NAN","NAN",17.27,80.5,0,0,0,"NAN","NAN",-111.6
"2021-06-17 22:00:00",158,12.8,"NAN","NAN",17,81.7,0,0,0,"NAN","NAN",-111.6
"2021-06-17 22:10:00",159,12.8,"NAN","NAN",16.81,82.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 22:20:00",160,12.79,"NAN","NAN",16.74,81.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 22:30:00",161,12.79,"NAN","NAN",16.54,84,0,0,0,"NAN","NAN",-111.6
"2021-06-17 22:40:00",162,12.79,"NAN","NAN",16.48,83.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 22:50:00",163,12.77,"NAN","NAN",16.38,83.3,0,0,0,"NAN","NAN",-111.6
"2021-06-17 23:00:00",164,12.78,"NAN","NAN",16.18,84.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 23:10:00",165,12.77,"NAN","NAN",16.02,85.6,0,0,0,"NAN","NAN","NAN"
"2021-06-17 23:20:00",166,12.77,"NAN","NAN",15.85,86.2,0,0,0,"NAN","NAN",-111.6
"2021-06-17 23:30:00",167,12.77,"NAN","NAN",15.68,87,0,0,0,"NAN","NAN","NAN"
"2021-06-17 23:40:00",168,12.75,"NAN","NAN",15.53,87.2,0,0,0,"NAN","NAN","NAN"
"2021-06-17 23:50:00",169,12.76,"NAN","NAN",15.46,88.1,0,0,0,"NAN","NAN",-111.6
"2021-06-18 00:00:00",170,12.74,"NAN","NAN",15.19,88,0,0,0,"NAN","NAN",-111.6
"2021-06-18 00:10:00",171,12.75,"NAN","NAN",15.06,88.3,0,0,0,"NAN","NAN",-111.6
"2021-06-18 00:20:00",172,12.75,"NAN","NAN",15.1,90.8,0,0,0,"NAN","NAN","NAN"
"2021-06-18 00:30:00",173,12.74,"NAN","NAN",15.06,91.6,0,0,0,"NAN","NAN",-111.6
"2021-06-18 00:40:00",174,12.74,"NAN","NAN",14.92,92,0,0,0,"NAN","NAN",-111.6
"2021-06-18 00:50:00",175,12.74,"NAN","NAN",14.89,92.7,0,0,0,"NAN","NAN",-111.6
"2021-06-18 01:00:00",176,12.73,"NAN","NAN",14.92,93.1,0,0,0,"NAN","NAN","NAN"
"2021-06-18 01:10:00",177,12.73,"NAN","NAN",14.79,93.6,0,0,0,"NAN","NAN",-111.6
"2021-06-18 01:20:00",178,12.73,"NAN","NAN",14.71,94.2,0,0,0,"NAN","NAN",-111.6
"2021-06-18 01:30:00",179,12.73,"NAN","NAN",14.73,94.7,0,0,0,"NAN","NAN",-111.6
"2021-06-18 01:40:00",180,12.72,"NAN","NAN",14.71,94.9,0,0,0,"NAN","NAN","NAN"
"2021-06-18 01:50:00",181,12.72,"NAN","NAN",14.63,95,0,0,0,"NAN","NAN",-111.6
"2021-06-18 02:00:00",182,12.7,"NAN","NAN",14.53,95.3,0,0,0,"NAN","NAN","NAN"
"2021-06-18 02:10:00",183,12.71,"NAN","NAN",14.51,95.8,0,0,0,"NAN","NAN","NAN"
"2021-06-18 02:20:00",184,12.71,"NAN","NAN",14.51,95.9,0,0,0,"NAN","NAN",-111.6
"2021-06-18 02:30:00",185,12.71,"NAN","NAN",14.4,95.6,0,0,0,"NAN","NAN",-111.6
"2021-06-18 02:40:00",186,12.71,"NAN","NAN",14.36,95.7,0,0,0,"NAN","NAN",-111.6
"2021-06-18 02:50:00",187,12.69,"NAN","NAN",14.38,96.4,0,0,0,"NAN","NAN","NAN"
"2021-06-18 03:00:00",188,12.66,"NAN","NAN",14.33,96,0,0,0,"NAN","NAN",-111.6
"2021-06-18 03:10:00",189,12.68,"NAN","NAN",14.2,96.4,0,0,0,"NAN","NAN",-111.6
"2021-06-18 03:20:00",190,12.69,"NAN","NAN",14.15,96.6,0,0,0,"NAN","NAN",-111.6
"2021-06-18 03:30:00",191,12.68,"NAN","NAN",14.14,97,0,0,0,"NAN","NAN",-111.6
"2021-06-18 03:40:00",192,12.67,"NAN","NAN",14.07,96.6,0,0,0,"NAN","NAN","NAN"
"2021-06-18 03:50:00",193,12.68,"NAN","NAN",14.13,97,0,0,0,"NAN","NAN",-111.6
"2021-06-18 04:00:00",194,12.68,"NAN","NAN",14.15,97.3,0,0,0,"NAN","NAN",-111.6
"2021-06-18 04:10:00",195,12.68,"NAN","NAN",14.11,96.7,0,0,0,"NAN","NAN",-111.6
"2021-06-18 04:20:00",196,12.68,"NAN","NAN",13.97,96.7,0,0,0,"NAN","NAN",-111.6
"2021-06-18 04:30:00",197,12.68,"NAN","NAN",13.81,96.8,0,0,0,"NAN","NAN",-111.6
"2021-06-18 04:40:00",198,12.67,"NAN","NAN",13.8,97.3,0,0,0,"NAN","NAN","NAN"
"2021-06-18 04:50:00",199,12.67,"NAN","NAN",13.84,97.4,0,0,0,"NAN","NAN",-111.6
"2021-06-18 05:00:00",200,12.66,"NAN","NAN",13.83,97.4,0,0,0,"NAN","NAN",-111.6
"2021-06-18 05:10:00",201,12.67,"NAN","NAN",13.72,97.1,0,0,0,"NAN","NAN","NAN"
"2021-06-18 05:20:00",202,12.66,"NAN","NAN",13.76,97.5,0,0,0,"NAN","NAN",-111.6
"2021-06-18 05:30:00",203,12.66,"NAN","NAN",13.86,97.5,0,0,0,"NAN","NAN",-111.6
"2021-06-18 05:40:00",204,12.66,"NAN","NAN",13.91,97.5,0,0,0,"NAN","NAN",-111.6
"2021-06-18 05:50:00",205,12.66,"NAN","NAN",13.94,97.1,0,0,0,"NAN","NAN",-111.6
"2021-06-18 06:00:00",206,12.66,"NAN","NAN",13.9,96.9,0,0,0,"NAN","NAN",-111.6
"2021-06-18 06:10:00",207,12.65,"NAN","NAN",13.91,97,0,0,0,"NAN","NAN",-111.6
"2021-06-18 06:20:00",208,12.66,"NAN","NAN",13.96,97.2,0,0,0,"NAN","NAN",-111.6
"2021-06-18 06:30:00",209,12.66,"NAN","NAN",14.1,97.4,0,0,0,"NAN","NAN","NAN"
"2021-06-18 06:40:00",210,12.67,"NAN","NAN",14.31,97.5,0,0,0,"NAN","NAN",-111.6
"2021-06-18 06:50:00",211,12.66,"NAN","NAN",14.53,97.2,0,0,0,"NAN","NAN","NAN"
"2021-06-18 07:00:00",212,12.67,"NAN","NAN",14.78,96.8,0,0,0,"NAN","NAN",-111.6
"2021-06-18 07:10:00",213,12.67,"NAN","NAN",15.11,97,0,0,0,"NAN","NAN",-111.6
"2021-06-18 07:20:00",214,12.68,"NAN","NAN",15.44,97.1,0,0,0,"NAN","NAN",-111.6
"2021-06-18 07:30:00",215,12.69,"NAN","NAN",15.88,97.3,0,0,0,"NAN","NAN",-111.6
"2021-06-18 07:40:00",216,12.71,"NAN","NAN",16.26,96.2,0,0,0,"NAN","NAN",-111.6
"2021-06-18 07:50:00",217,12.73,"NAN","NAN",17.03,94.1,0,0,0,"NAN","NAN",-111.6
"2021-06-18 08:00:00",218,12.78,"NAN","NAN",17.6,84.6,0,0,0,"NAN","NAN",-111.6
"2021-06-18 08:10:00",219,12.78,"NAN","NAN",18.18,80.4,0,0,0,"NAN","NAN",-111.6
"2021-06-18 08:20:00",220,12.79,"NAN","NAN",18.7,82.4,0,0,0,"NAN","NAN","NAN"
"2021-06-18 08:30:00",221,12.8,"NAN","NAN",19.31,79.55,0,0,0,"NAN","NAN",-111.6
"2021-06-18 08:40:00",222,12.84,"NAN","NAN",19.82,76,0,0,0,"NAN","NAN",-111.6
"2021-06-18 08:50:00",223,12.85,"NAN","NAN",20.28,78.46,0,0,0,"NAN","NAN",-111.6
"2021-06-18 09:00:00",224,12.89,"NAN","NAN",20.76,77.88,0,0,0,"NAN","NAN","NAN"
"2021-06-18 09:10:00",225,12.94,"NAN","NAN",21.44,75.89,0,0,0,"NAN","NAN",-111.6
"2021-06-18 09:20:00",226,12.98,"NAN","NAN",21.94,72.95,0,0,0,"NAN","NAN",-111.6
"2021-06-18 09:30:00",227,13.05,"NAN","NAN",22.48,71.35,0,0,0,"NAN","NAN",-111.6
"2021-06-18 09:40:00",228,13.08,"NAN","NAN",23.02,70.75,0,0,0,"NAN","NAN",-111.6
"2021-06-18 09:50:00",229,13.08,"NAN","NAN",23.13,71.57,0,0,0,"NAN","NAN",-111.6
"2021-06-18 10:00:00",230,13.11,"NAN","NAN",23.19,73.46,0,0,0,"NAN","NAN","NAN"
"2021-06-18 10:10:00",231,13.12,"NAN","NAN",23.6,70.68,0,0,0,"NAN","NAN",-111.6
"2021-06-18 10:20:00",232,13.11,"NAN","NAN",24.02,73.76,0,0,0,"NAN","NAN",-111.6
"2021-06-18 10:30:00",233,13.1,"NAN","NAN",24.45,65.42,0,0,0,"NAN","NAN",-111.6
"2021-06-18 10:40:00",234,13.12,"NAN","NAN",24.72,68.45,0,0,0,"NAN","NAN","NAN"
"2021-06-18 10:50:00",235,13.12,"NAN","NAN",24.66,68.71,0,0,0,"NAN","NAN",-111.6
"2021-06-18 11:00:00",236,13.13,"NAN","NAN",24.97,68.07,0,0,0,"NAN","NAN",-111.6
"2021-06-18 11:10:00",237,13.14,"NAN","NAN",25.49,64.93,0,0,0,"NAN","NAN",-111.6
"2021-06-18 11:20:00",238,13.14,"NAN","NAN",26.25,58.91,0,0,0,"NAN","NAN",-111.6
"2021-06-18 11:30:00",239,13.15,"NAN","NAN",26.59,60.64,0,0,0,"NAN","NAN",-111.6
"2021-06-18 11:40:00",240,13.16,"NAN","NAN",27.17,57.12,0,0,0,"NAN","NAN",-111.6
"2021-06-18 11:50:00",241,13.18,"NAN","NAN",27.41,58.84,0,0,0,"NAN","NAN","NAN"
