"TOA5","SR_W3_Wired","CR300","11782","CR300-RF407.Std.10.03","CPU:CR300_SRW3_RADIO.CR300","45746","SRW3_Sample"
"TIMESTAMP","RECORD","BattV","BP_kPa","Depth_10_1","Temp_10_1","EC_10_1","Depth_10_2","Temp_10_2","EC_10_2"
"TS","RN","Volts","kPa","mm","Deg C","uS/m","mm","Deg C","uS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-01-30 13:30:00",0,13.21,99.95016,7999,15.9,121,4473,16.3,167
"2021-01-30 13:30:00",1,13.37,99.94869,7999,15.9,122,4474,16.3,167
"2021-01-30 13:40:00",2,13.95,99.90302,7999,15.9,123,4475,16.3,168
"2021-01-30 13:50:00",3,13.92,99.89435,7999,16,121,4476,16.3,169
"2021-01-30 14:00:00",4,13.91,99.89639,7999,16,122,4478,16.4,165
"2021-01-30 14:10:00",5,13.92,99.86073,7999,16,117,4480,16.4,167
"2021-01-30 14:20:00",6,13.92,99.84731,7999,16,122,4481,16.3,168
"2021-01-30 14:30:00",7,13.92,99.84415,7999,16,121,4481,16.3,167
"2021-01-30 14:40:00",8,13.92,99.86051,7999,16,122,4482,16.4,168
"2021-01-30 14:50:00",9,13.92,99.85162,7999,16,119,4481,16.4,168
"2021-01-30 15:00:00",10,13.92,99.86232,7999,16,115,4482,16.3,167
"2021-01-30 15:10:00",11,13.91,99.89188,7999,16,120,4481,16.4,167
"2021-01-30 15:20:00",12,13.92,99.91579,7999,16,117,4478,16.4,167
"2021-01-30 15:30:00",13,13.92,99.90974,7999,16,122,4477,16.4,167
"2021-01-30 15:40:00",14,13.92,99.91711,7999,16,120,4477,16.4,165
"2021-01-30 15:50:00",15,13.91,99.92815,7999,16,121,4477,16.4,170
"2021-01-30 16:00:00",16,13.35,99.93441,7999,16,119,4475,16.4,168
"2021-01-30 16:10:00",17,13.31,99.93267,7999,16,122,4475,16.3,168
"2021-01-30 16:20:00",18,13.24,99.91566,7999,16,121,4476,16.3,169
"2021-01-30 16:30:00",19,13.18,99.91847,7999,15.9,120,4476,16.3,166
"2021-01-30 16:40:00",20,13.15,99.91534,7999,16,120,4476,16.3,167
"2021-01-30 16:50:00",21,13.12,99.91573,7999,16,120,4477,16.3,165
"2021-01-30 17:00:00",22,13.09,99.90675,7999,16,122,4477,16.3,167
"2021-01-30 17:10:00",23,13.08,99.94419,7999,15.9,120,4475,16.3,166
"2021-01-30 17:20:00",24,13.07,99.91862,7999,16,121,4476,16.3,164
"2021-01-30 17:30:00",25,13.06,99.92527,7999,16,117,4475,16.3,167
"2021-01-30 17:40:00",26,13.05,99.92648,7999,16,120,4475,16.3,166
"2021-01-30 17:50:00",27,13.04,99.94104,7999,16,119,4474,16.3,166
"2021-01-30 18:00:00",28,13.04,99.93257,7999,16,121,4474,16.3,170
"2021-01-30 18:10:00",29,13.03,99.91704,7999,16,119,4475,16.3,163
"2021-01-30 18:20:00",30,13.02,99.88705,7999,16,120,4476,16.3,168
"2021-01-30 18:30:00",31,13.02,99.87642,7999,16,118,4478,16.3,169
"2021-01-30 18:40:00",32,13.01,99.82863,7999,16,121,4480,16.3,167
"2021-01-30 18:50:00",33,13.01,99.77441,7999,15.9,120,4484,16.3,167
"2021-01-30 19:00:00",34,12.99,99.77843,7999,16,119,4487,16.3,167
"2021-01-30 19:10:00",35,12.99,99.78517,7999,16,121,4488,16.3,166
"2021-01-30 19:20:00",36,12.99,99.77157,7999,15.9,120,4488,16.3,168
"2021-01-30 19:30:00",37,12.99,99.76383,7999,16,119,4488,16.3,166
"2021-01-30 19:40:00",38,12.98,99.79161,7999,15.9,121,4488,16.3,167
"2021-01-30 19:50:00",39,12.98,99.73754,7999,15.9,119,4489,16.3,165
"2021-01-30 20:00:00",40,12.97,99.74805,7999,15.9,120,4490,16.3,170
"2021-01-30 20:10:00",41,12.96,99.77527,7999,16,117,4488,16.3,168
"2021-01-30 20:20:00",42,12.96,99.80448,7999,16,120,4486,16.3,166
"2021-01-30 20:30:00",43,12.96,99.80605,7999,16,120,4485,16.3,167
"2021-01-30 20:40:00",44,12.95,99.77639,7999,16,119,4485,16.3,170
"2021-01-30 20:50:00",45,12.95,99.78212,7999,16,120,4486,16.3,168
"2021-01-30 21:00:00",46,12.94,99.77235,7999,16,119,4486,16.3,168
"2021-01-30 21:10:00",47,12.94,99.74084,7999,16,119,4487,16.3,169
"2021-01-30 21:20:00",48,12.93,99.76934,7999,16,121,4487,16.3,170
"2021-01-30 21:30:00",49,12.93,99.75043,7999,15.9,117,4487,16.3,167
"2021-01-30 21:40:00",50,12.93,99.76961,7999,16,117,4487,16.3,169
"2021-01-30 21:50:00",51,12.92,99.76449,7999,16,121,4486,16.3,169
"2021-01-30 22:00:00",52,12.92,99.7537,7999,15.9,120,4486,16.3,166
"2021-01-30 22:10:00",53,12.91,99.74862,7999,16,120,4487,16.3,164
"2021-01-30 22:20:00",54,12.91,99.73499,7999,15.9,118,4488,16.3,167
"2021-01-30 22:30:00",55,12.91,99.71508,7999,16,122,4489,16.3,169
"2021-01-30 22:40:00",56,12.9,99.70107,7999,16,119,4490,16.3,168
"2021-01-30 22:50:00",57,12.9,99.6813,7999,16,121,4492,16.3,167
"2021-01-30 23:00:00",58,12.89,99.67379,7999,16,119,4492,16.3,167
"2021-01-30 23:10:00",59,12.88,99.66223,7999,16,122,4493,16.3,167
"2021-01-30 23:20:00",60,12.88,99.6396,7999,15.9,119,4496,16.3,167
"2021-01-30 23:30:00",61,12.88,99.62792,7999,16,120,4495,16.3,167
"2021-01-30 23:40:00",62,12.87,99.63464,7999,16,121,4496,16.3,167
"2021-01-30 23:50:00",63,12.86,99.62019,7999,15.9,122,4495,16.3,167
"2021-01-31 00:00:00",64,12.87,99.6047,7999,16,120,4497,16.3,168
"2021-01-31 00:10:00",65,12.86,99.60249,7999,15.9,120,4497,16.3,169
"2021-01-31 00:20:00",66,12.86,99.6021,7999,15.9,122,4497,16.3,166
"2021-01-31 00:30:00",67,12.86,99.60284,7999,15.9,118,4497,16.3,167
"2021-01-31 00:40:00",68,12.85,99.59151,7999,15.9,117,4497,16.3,168
"2021-01-31 00:50:00",69,12.85,99.57714,7999,15.9,116,4498,16.3,163
"2021-01-31 01:00:00",70,12.85,99.54781,7999,15.9,119,4499,16.3,166
"2021-01-31 01:10:00",71,12.85,99.53753,7999,15.9,120,4500,16.3,169
"2021-01-31 01:20:00",72,12.85,99.5334,7999,15.9,119,4500,16.3,168
"2021-01-31 01:30:00",73,12.84,99.52755,7999,16,120,4501,16.3,169
"2021-01-31 01:40:00",74,12.84,99.52641,7999,15.9,122,4501,16.3,168
"2021-01-31 01:50:00",75,12.84,99.51917,7999,15.9,119,4502,16.3,169
"2021-01-31 02:00:00",76,12.83,99.53912,7999,16,120,4501,16.3,172
"2021-01-31 02:10:00",77,12.83,99.54395,7999,16,120,4499,16.3,169
"2021-01-31 02:20:00",78,12.83,99.54237,7999,15.9,117,4499,16.3,167
"2021-01-31 02:30:00",79,12.83,99.52966,7999,15.9,119,4498,16.3,165
"2021-01-31 02:40:00",80,12.79,99.48577,7999,15.9,120,4500,16.3,166
"2021-01-31 02:50:00",81,12.82,99.47089,7999,15.9,121,4501,16.3,166
"2021-01-31 03:00:00",82,12.82,99.45191,7999,15.9,116,4503,16.3,169
"2021-01-31 03:10:00",83,12.82,99.44568,7999,16,121,4504,16.3,164
"2021-01-31 03:20:00",84,12.82,99.4179,7999,16,120,4506,16.3,170
"2021-01-31 03:30:00",85,12.82,99.36163,7999,15.9,117,4508,16.3,169
"2021-01-31 03:40:00",86,12.82,99.32654,7999,16,117,4512,16.3,168
"2021-01-31 03:50:00",87,12.81,99.33221,7999,15.9,118,4514,16.3,164
"2021-01-31 04:00:00",88,12.81,99.27157,7999,15.9,122,4516,16.3,167
"2021-01-31 04:10:00",89,12.81,99.2499,7999,15.9,119,4520,16.3,166
"2021-01-31 04:20:00",90,12.81,99.23154,7999,15.9,118,4522,16.3,165
"2021-01-31 04:30:00",91,12.81,99.218,7999,15.9,120,4522,16.3,169
"2021-01-31 04:40:00",92,12.81,99.18665,7999,15.9,121,4524,16.3,168
"2021-01-31 04:50:00",93,12.81,99.19131,7999,15.9,120,4524,16.3,167
"2021-01-31 05:00:00",94,12.81,99.17583,7999,15.9,120,4526,16.3,168
"2021-01-31 05:10:00",95,12.8,99.14977,7999,16,116,4526,16.3,169
"2021-01-31 05:20:00",96,12.81,99.1677,7999,15.9,119,4525,16.3,166
"2021-01-31 05:30:00",97,12.8,99.18121,7999,16,120,4525,16.3,166
"2021-01-31 05:40:00",98,12.8,99.17818,7999,16,119,4524,16.3,168
"2021-01-31 05:50:00",99,12.8,99.1789,7999,15.9,121,4523,16.3,167
"2021-01-31 06:00:00",100,12.8,99.12832,7999,16,120,4525,16.3,167
"2021-01-31 06:10:00",101,12.8,99.14144,7999,16,119,4525,16.3,167
"2021-01-31 06:20:00",102,12.79,99.13574,7999,16,118,4525,16.3,167
"2021-01-31 06:30:00",103,12.79,99.1502,7999,15.9,119,4523,16.3,168
"2021-01-31 06:40:00",104,12.79,99.11887,7999,15.9,118,4525,16.3,166
"2021-01-31 06:50:00",105,12.79,99.10741,7999,15.9,120,4525,16.3,166
"2021-01-31 07:00:00",106,12.79,99.07288,7999,15.9,118,4527,16.3,168
"2021-01-31 07:10:00",107,12.79,99.06764,7999,15.9,119,4528,16.3,167
"2021-01-31 07:20:00",108,12.79,99.04296,7999,16,120,4530,16.3,168
"2021-01-31 07:30:00",109,12.79,99.08724,7999,15.9,120,4528,16.3,167
"2021-01-31 07:40:00",110,12.79,99.11456,7999,16,120,4526,16.3,168
"2021-01-31 07:50:00",111,12.78,99.08987,7999,15.9,120,4524,16.3,169
"2021-01-31 08:00:00",112,12.79,99.12677,7999,15.9,118,4523,16.3,169
"2021-01-31 08:10:00",113,12.79,99.11177,7999,15.9,118,4523,16.3,167
"2021-01-31 08:20:00",114,12.8,99.06323,7999,15.9,120,4524,16.3,169
"2021-01-31 08:30:00",115,12.8,99.06152,7999,15.9,121,4525,16.3,166
"2021-01-31 08:40:00",116,12.8,99.02306,7999,15.9,118,4526,16.3,168
"2021-01-31 08:50:00",117,12.8,98.98515,7999,15.9,118,4529,16.3,168
"2021-01-31 09:00:00",118,12.79,99.02354,7999,15.9,118,4530,16.3,167
"2021-01-31 09:10:00",119,12.8,98.99213,7999,15.9,121,4530,16.3,169
"2021-01-31 09:20:00",120,12.81,98.96001,7999,15.9,119,4532,16.3,170
"2021-01-31 09:30:00",121,12.82,98.98812,7999,15.9,120,4531,16.3,166
"2021-01-31 09:40:00",122,12.83,98.97261,7999,15.9,119,4531,16.3,165
"2021-01-31 09:50:00",123,12.84,98.9587,7999,16,120,4530,16.3,166
"2021-01-31 10:00:00",124,12.87,98.95375,7999,16,118,4531,16.3,170
"2021-01-31 10:10:00",125,12.88,98.94479,7999,16,120,4530,16.3,162
"2021-01-31 10:20:00",126,12.91,98.93133,7999,15.9,120,4531,16.3,168
"2021-01-31 10:30:00",127,12.91,98.90795,7999,15.9,120,4532,16.3,169
"2021-01-31 10:40:00",128,12.96,98.8998,7999,15.9,121,4533,16.3,167
"2021-01-31 10:50:00",129,13.02,98.88366,7999,16,120,4534,16.3,167
"2021-01-31 11:00:00",130,13.12,98.88165,7999,16,120,4535,16.3,167
"2021-01-31 11:10:00",131,13.11,98.89495,7999,16,121,4534,16.3,166
"2021-01-31 11:20:00",132,13.08,98.89013,7999,16,121,4534,16.3,169
"2021-01-31 11:30:00",133,13.07,98.89742,7999,16,121,4534,16.3,167
"2021-01-31 11:40:00",134,13.07,98.89194,7999,16,120,4533,16.3,167
"2021-01-31 11:50:00",135,13.05,98.89314,7999,16,120,4531,16.3,167
"2021-01-31 12:00:00",136,13.05,98.84934,7999,16,120,4533,16.3,167
"2021-01-31 12:10:00",137,13.04,98.81242,7999,16,119,4535,16.3,169
"2021-01-31 12:20:00",138,13.09,98.77329,7999,16,119,4538,16.3,167
"2021-01-31 12:30:00",139,13.12,98.76876,7999,15.9,120,4541,16.3,167
"2021-01-31 12:40:00",140,13.11,98.79424,7999,16,120,4540,16.3,167
"2021-01-31 12:50:00",141,13.11,98.74294,7999,16,119,4541,16.3,168
"2021-01-31 13:00:00",142,13.13,98.69497,7999,16,120,4544,16.3,170
"2021-01-31 13:10:00",143,13.15,98.66543,7999,16,120,4548,16.3,166
"2021-01-31 13:20:00",144,13.18,98.62527,7999,15.9,119,4550,16.3,163
"2021-01-31 13:30:00",145,13.2,98.63242,7999,16,116,4552,16.3,168
"2021-01-31 13:40:00",146,13.23,98.62072,7999,16,119,4552,16.3,168
"2021-01-31 13:50:00",147,13.24,98.58288,7999,16,121,4553,16.3,170
"2021-01-31 14:00:00",148,13.26,98.57288,7999,16,118,4556,16.3,168
"2021-01-31 14:10:00",149,13.24,98.59434,7999,15.9,121,4554,16.3,171
"2021-01-31 14:20:00",150,13.23,98.57388,7999,16,119,4554,16.3,167
"2021-01-31 14:30:00",151,13.22,98.56435,7999,16,119,4555,16.3,166
"2021-01-31 14:40:00",152,13.19,98.55035,7999,16,119,4556,16.3,163
"2021-01-31 14:50:00",153,13.17,98.55249,7999,16,116,4556,16.3,169
"2021-01-31 15:00:00",154,13.19,98.54134,7999,16,120,4555,16.3,169
"2021-01-31 15:10:00",155,13.19,98.53463,7999,16,113,4556,16.3,168
"2021-01-31 15:20:00",156,13.19,98.51611,7999,16,120,4557,16.3,167
"2021-01-31 15:30:00",157,13.16,98.5276,7999,16,120,4556,16.3,169
"2021-01-31 15:40:00",158,13.13,98.50512,7999,15.9,120,4557,16.3,166
"2021-01-31 15:50:00",159,13.13,98.50497,7999,16,121,4557,16.3,169
"2021-01-31 16:00:00",160,13.11,98.47843,7999,16,120,4558,16.3,169
"2021-01-31 16:10:00",161,13.09,98.47328,7999,16,121,4559,16.3,169
"2021-01-31 16:20:00",162,13.06,98.49847,7999,16,120,4559,16.3,168
"2021-01-31 16:30:00",163,13.04,98.48817,7999,16,120,4557,16.3,168
"2021-01-31 16:40:00",164,13.02,98.46513,7999,15.9,120,4557,16.3,167
"2021-01-31 16:50:00",165,13,98.47032,7999,16,120,4557,16.3,166
"2021-01-31 17:00:00",166,12.97,98.48884,7999,15.9,118,4557,16.3,168
"2021-01-31 17:10:00",167,12.94,98.4703,7999,16,120,4556,16.3,166
"2021-01-31 17:20:00",168,12.93,98.45406,7999,15.9,120,4555,16.3,169
"2021-01-31 17:30:00",169,12.91,98.43136,7999,15.9,120,4557,16.3,170
"2021-01-31 17:40:00",170,12.89,98.43069,7999,15.9,119,4558,16.3,169
"2021-01-31 17:50:00",171,12.88,98.42669,7999,16,120,4558,16.3,169
"2021-01-31 18:00:00",172,12.87,98.41662,7999,15.9,118,4557,16.3,169
"2021-01-31 18:10:00",173,12.86,98.42296,7999,15.9,120,4559,16.3,166
"2021-01-31 18:20:00",174,12.85,98.43121,7999,15.9,120,4557,16.3,169
"2021-01-31 18:30:00",175,12.85,98.45258,7999,16,121,4555,16.3,166
"2021-01-31 18:40:00",176,12.84,98.44521,7999,16,116,4554,16.3,164
"2021-01-31 18:50:00",177,12.84,98.43377,7999,15.9,119,4554,16.3,166
"2021-01-31 19:00:00",178,12.83,98.45196,7999,15.9,118,4552,16.3,169
"2021-01-31 19:10:00",179,12.83,98.42175,7999,16,118,4551,16.3,166
"2021-01-31 19:20:00",180,12.82,98.42776,7999,15.9,120,4553,16.3,168
"2021-01-31 19:30:00",181,12.82,98.4081,7999,15.9,118,4552,16.3,169
"2021-01-31 19:40:00",182,12.82,98.38244,7999,15.9,120,4554,16.3,166
"2021-01-31 19:50:00",183,12.81,98.36558,7999,15.9,116,4555,16.3,169
"2021-01-31 20:00:00",184,12.81,98.35712,7999,15.9,120,4556,16.3,171
"2021-01-31 20:10:00",185,12.81,98.35302,7999,16,120,4556,16.3,167
"2021-01-31 20:20:00",186,12.8,98.35073,7999,15.9,120,4556,16.3,167
"2021-01-31 20:30:00",187,12.8,98.35359,7999,15.9,114,4554,16.3,169
"2021-01-31 20:40:00",188,12.8,98.34073,7999,15.9,120,4555,16.3,168
"2021-01-31 20:50:00",189,12.8,98.34887,7999,16,119,4554,16.3,167
"2021-01-31 21:00:00",190,12.8,98.35455,7999,15.9,119,4554,16.3,168
"2021-01-31 21:10:00",191,12.8,98.35238,7999,15.9,119,4553,16.3,167
"2021-01-31 21:20:00",192,12.8,98.35023,7999,15.9,118,4553,16.3,168
"2021-01-31 21:30:00",193,12.8,98.33681,7999,16,120,4552,16.3,169
"2021-01-31 21:40:00",194,12.79,98.32706,7999,16,119,4552,16.3,168
"2021-01-31 21:50:00",195,12.79,98.32705,7999,15.9,119,4553,16.3,168
"2021-01-31 22:00:00",196,12.79,98.33846,7999,16,119,4552,16.3,167
"2021-01-31 22:10:00",197,12.78,98.32568,7999,15.9,120,4551,16.3,167
"2021-01-31 22:20:00",198,12.78,98.30801,7999,15.9,121,4552,16.3,168
"2021-01-31 22:30:00",199,12.78,98.29436,7999,15.9,118,4553,16.3,168
"2021-01-31 22:40:00",200,12.78,98.28735,7999,16,119,4553,16.3,168
"2021-01-31 22:50:00",201,12.78,98.25575,7999,16,120,4554,16.3,166
"2021-01-31 23:00:00",202,12.78,98.25228,7999,15.9,119,4555,16.3,170
"2021-01-31 23:10:00",203,12.78,98.24464,7999,15.9,120,4555,16.3,168
"2021-01-31 23:20:00",204,12.78,98.25155,7999,16,120,4555,16.3,168
"2021-01-31 23:30:00",205,12.78,98.21116,7999,15.9,118,4555,16.3,168
"2021-01-31 23:40:00",206,12.78,98.23108,7999,15.9,119,4556,16.3,165
"2021-01-31 23:50:00",207,12.78,98.22141,7999,15.9,120,4555,16.3,167
"2021-02-01 00:00:00",208,12.78,98.23093,7999,15.9,120,4554,16.3,166
"2021-02-01 00:10:00",209,12.78,98.2385,7999,15.9,119,4553,16.3,169
"2021-02-01 00:20:00",210,12.77,98.22122,7999,15.9,118,4555,16.3,167
"2021-02-01 00:30:00",211,12.77,98.24082,7999,15.9,120,4552,16.3,167
"2021-02-01 00:40:00",212,12.77,98.22649,7999,15.9,120,4552,16.3,169
"2021-02-01 00:50:00",213,12.77,98.23785,7999,15.9,121,4551,16.3,167
"2021-02-01 01:00:00",214,12.77,98.21561,7999,16,119,4551,16.3,168
"2021-02-01 01:10:00",215,12.77,98.18433,7999,15.9,120,4552,16.3,166
"2021-02-01 01:20:00",216,12.77,98.20522,7999,15.9,117,4553,16.3,168
"2021-02-01 01:30:00",217,12.77,98.23202,7999,15.9,120,4551,16.3,167
"2021-02-01 01:40:00",218,12.77,98.19941,7999,15.9,120,4552,16.3,159
"2021-02-01 01:50:00",219,12.77,98.19678,7999,15.9,119,4550,16.3,166
"2021-02-01 02:00:00",220,12.76,98.19457,7999,16,118,4551,16.3,168
"2021-02-01 02:10:00",221,12.76,98.19735,7999,15.9,120,4550,16.3,167
"2021-02-01 02:20:00",222,12.75,98.20467,7999,15.9,120,4550,16.3,168
"2021-02-01 02:30:00",223,12.76,98.22256,7999,15.9,121,4550,16.3,167
"2021-02-01 02:40:00",224,12.76,98.19153,7999,15.9,120,4548,16.3,167
"2021-02-01 02:50:00",225,12.76,98.18688,7999,15.9,118,4549,16.3,165
"2021-02-01 03:00:00",226,12.76,98.19165,7999,15.9,116,4549,16.3,166
"2021-02-01 03:10:00",227,12.76,98.14822,7999,16,119,4550,16.3,167
"2021-02-01 03:20:00",228,12.76,98.12139,7999,15.9,120,4551,16.3,169
"2021-02-01 03:30:00",229,12.76,98.11156,7999,16,120,4553,16.3,167
"2021-02-01 03:40:00",230,12.76,98.11547,7999,16,120,4553,16.3,166
"2021-02-01 03:50:00",231,12.76,98.11836,7999,15.9,119,4553,16.3,170
"2021-02-01 04:00:00",232,12.76,98.13242,7999,15.9,119,4553,16.3,169
"2021-02-01 04:10:00",233,12.76,98.12252,7999,15.9,120,4552,16.3,167
"2021-02-01 04:20:00",234,12.76,98.1119,7999,15.9,116,4552,16.3,168
"2021-02-01 04:30:00",235,12.76,98.1063,7999,15.9,119,4553,16.3,168
"2021-02-01 04:40:00",236,12.76,98.1195,7999,16,120,4551,16.3,168
"2021-02-01 04:50:00",237,12.76,98.13068,7999,15.9,121,4550,16.3,165
"2021-02-01 05:00:00",238,12.76,98.14,7999,15.9,120,4549,16.3,165
"2021-02-01 05:10:00",239,12.76,98.15411,7999,15.9,120,4549,16.3,166
"2021-02-01 05:20:00",240,12.76,98.16138,7999,16,120,4547,16.3,165
"2021-02-01 05:30:00",241,12.75,98.16494,7999,15.9,121,4546,16.3,169
"2021-02-01 05:40:00",242,12.75,98.15375,7999,16,120,4545,16.3,168
"2021-02-01 05:50:00",243,12.75,98.16186,7999,15.9,120,4545,16.3,165
"2021-02-01 06:00:00",244,12.75,98.15878,7999,15.9,118,4545,16.3,169
"2021-02-01 06:10:00",245,12.75,98.16196,7999,16,121,4545,16.3,168
"2021-02-01 06:20:00",246,12.75,98.16119,7999,15.9,120,4543,16.3,168
"2021-02-01 06:30:00",247,12.76,98.16999,7999,16,121,4542,16.3,168
"2021-02-01 06:40:00",248,12.75,98.15144,7999,16,119,4543,16.3,166
"2021-02-01 06:50:00",249,12.75,98.15353,7999,15.9,121,4543,16.3,167
"2021-02-01 07:00:00",250,12.76,98.18176,7999,16,120,4541,16.3,167
"2021-02-01 07:10:00",251,12.75,98.17529,7999,15.9,121,4541,16.3,166
"2021-02-01 07:20:00",252,12.75,98.1853,7999,16,119,4540,16.3,166
"2021-02-01 07:30:00",253,12.75,98.18533,7999,15.9,122,4540,16.3,166
"2021-02-01 07:40:00",254,12.75,98.19755,7999,15.9,120,4538,16.3,167
"2021-02-01 07:50:00",255,12.76,98.19137,7999,16,121,4538,16.3,167
"2021-02-01 08:00:00",256,12.76,98.21835,7999,15.9,119,4537,16.3,167
"2021-02-01 08:10:00",257,12.76,98.22424,7999,15.9,117,4534,16.3,168
"2021-02-01 08:20:00",258,12.76,98.22814,7999,15.9,120,4535,16.3,168
"2021-02-01 08:30:00",259,12.78,98.21914,7999,16,121,4534,16.3,169
"2021-02-01 08:40:00",260,12.79,98.24151,7999,15.9,119,4534,16.3,168
"2021-02-01 08:50:00",261,12.8,98.25301,7999,15.9,118,4531,16.3,171
"2021-02-01 09:00:00",262,12.82,98.25089,7999,16,121,4531,16.3,169
"2021-02-01 09:10:00",263,12.84,98.24416,7999,16,120,4531,16.3,169
"2021-02-01 09:20:00",264,12.85,98.23908,7999,16,120,4530,16.3,168
"2021-02-01 09:30:00",265,12.87,98.24722,7999,16,119,4529,16.3,166
"2021-02-01 09:40:00",266,12.88,98.24103,7999,15.9,120,4529,16.3,168
"2021-02-01 09:50:00",267,12.9,98.23737,7999,16,120,4529,16.3,165
"2021-02-01 10:00:00",268,12.94,98.21944,7999,16,117,4530,16.3,168
"2021-02-01 10:10:00",269,12.95,98.2413,7999,16,117,4530,16.3,166
"2021-02-01 10:20:00",270,12.97,98.24513,7999,16,120,4529,16.3,168
"2021-02-01 10:30:00",271,13.05,98.23075,7999,16,122,4529,16.3,166
"2021-02-01 10:40:00",272,13.14,98.21827,7999,16,120,4530,16.3,169
"2021-02-01 10:50:00",273,13.23,98.21123,7999,16,119,4530,16.3,168
"2021-02-01 11:00:00",274,13.3,98.21192,7999,16,118,4530,16.3,162
"2021-02-01 11:10:00",275,13.37,98.20435,7999,16,120,4530,16.3,167
"2021-02-01 11:20:00",276,13.39,98.1932,7999,16,122,4529,16.3,167
"2021-02-01 11:30:00",277,13.47,98.16679,7999,16,120,4531,16.3,168
"2021-02-01 11:40:00",278,13.59,98.15474,7999,16,119,4532,16.3,168
"2021-02-01 11:50:00",279,13.66,98.13976,7999,16,117,4532,16.3,167
"2021-02-01 12:00:00",280,13.61,98.11751,7999,16,121,4534,16.3,167
"2021-02-01 12:10:00",281,13.53,98.10718,7999,16,118,4536,16.3,169
"2021-02-01 12:20:00",282,13.47,98.09103,7999,16,118,4537,16.3,167
"2021-02-01 12:30:00",283,13.45,98.08685,7999,16,120,4538,16.3,169
"2021-02-01 12:40:00",284,13.41,98.07688,7999,16,121,4540,16.3,166
"2021-02-01 12:50:00",285,13.41,98.06203,7999,16,121,4540,16.3,167
"2021-02-01 13:00:00",286,13.41,98.0543,7999,16,120,4540,16.3,167
"2021-02-01 13:10:00",287,13.44,98.04524,7999,16,118,4541,16.3,169
"2021-02-01 13:20:00",288,13.44,98.03603,7999,16,120,4542,16.3,167
"2021-02-01 13:30:00",289,13.48,98.02553,7999,16,117,4542,16.3,168
"2021-02-01 13:40:00",290,13.5,98.01131,7999,16,119,4543,16.3,166
"2021-02-01 13:50:00",291,13.5,98.00532,7999,16,120,4545,16.3,169
"2021-02-01 14:00:00",292,13.53,97.99569,7999,16,120,4545,16.3,168
"2021-02-01 14:10:00",293,13.58,97.98391,7999,16,119,4545,16.3,170
"2021-02-01 14:20:00",294,13.63,97.97347,7999,16,121,4546,16.3,165
"2021-02-01 14:30:00",295,13.62,97.96352,7999,16,117,4547,16.3,170
"2021-02-01 14:40:00",296,13.6,97.96016,7999,16,121,4548,16.3,168
"2021-02-01 14:50:00",297,13.59,97.95996,7999,16,120,4547,16.3,167
"2021-02-01 15:00:00",298,13.51,97.9634,7999,16,120,4547,16.3,168
"2021-02-01 15:10:00",299,13.51,97.96265,7999,16,121,4546,16.3,166
"2021-02-01 15:20:00",300,13.5,97.96606,7999,16,120,4546,16.3,167
"2021-02-01 15:30:00",301,13.44,97.96613,7999,16,120,4545,16.3,168
"2021-02-01 15:40:00",302,13.38,97.9724,7999,16,119,4544,16.3,165
"2021-02-01 15:50:00",303,13.35,97.97337,7999,16,118,4545,16.3,167
"2021-02-01 16:00:00",304,13.31,97.98506,7999,16,120,4544,16.3,167
"2021-02-01 16:10:00",305,13.29,97.99205,7999,15.9,117,4542,16.3,168
"2021-02-01 16:20:00",306,13.32,97.99614,7999,16,118,4542,16.3,167
"2021-02-01 16:30:00",307,13.3,98.00819,7999,16,120,4542,16.3,168
"2021-02-01 16:40:00",308,13.27,98.01528,7999,16,119,4540,16.3,166
"2021-02-01 16:50:00",309,13.22,98.02698,7999,16,120,4539,16.3,169
"2021-02-01 17:00:00",310,13.18,98.04919,7999,16,118,4538,16.3,166
"2021-02-01 17:10:00",311,13.15,98.05817,7999,15.9,120,4535,16.3,164
"2021-02-01 17:20:00",312,13.12,98.07612,7999,16,117,4534,16.3,163
"2021-02-01 17:30:00",313,13.1,98.09573,7999,16,120,4534,16.3,165
"2021-02-01 17:40:00",314,13.08,98.10994,7999,16,120,4530,16.3,168
"2021-02-01 17:50:00",315,13.06,98.11775,7999,16,119,4530,16.3,165
"2021-02-01 18:00:00",316,13.05,98.1264,7999,16,120,4528,16.3,166
"2021-02-01 18:10:00",317,13.04,98.1284,7999,16,119,4528,16.3,167
"2021-02-01 18:20:00",318,13.02,98.12621,7999,16,120,4528,16.3,167
"2021-02-01 18:30:00",319,13.02,98.13309,7999,16,118,4528,16.3,168
"2021-02-01 18:40:00",320,13.01,98.13696,7999,16,120,4528,16.3,166
"2021-02-01 18:50:00",321,13,98.14837,7999,16,117,4527,16.3,166
"2021-02-01 19:00:00",322,13,98.1562,7999,15.9,120,4525,16.3,167
"2021-02-01 19:10:00",323,12.99,98.16906,7999,16,119,4523,16.3,166
"2021-02-01 19:20:00",324,12.98,98.1703,7999,15.9,119,4523,16.3,167
"2021-02-01 19:30:00",325,12.98,98.16927,7999,16,117,4523,16.3,166
"2021-02-01 19:40:00",326,12.97,98.16638,7999,15.9,121,4522,16.3,169
"2021-02-01 19:50:00",327,12.96,98.17351,7999,16,119,4523,16.3,167
"2021-02-01 20:00:00",328,12.96,98.17841,7999,15.9,120,4522,16.3,167
